I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15
12868775.000000,-0.034085,0.266371,0.000557,0.003942,-0.005066,-0.005196,-2.601627,-0.309824,9.366575,2.005000,9.726109,0.000557,50.500000,-0.001020,-0.004415
12870775.000000,-0.034104,0.266372,0.000560,-0.009907,-0.001870,0.001196,-2.601627,-0.309824,9.366575,2.005000,9.726109,0.000560,50.500000,-0.001038,-0.004414
12872776.000000,-0.034121,0.266380,0.000568,-0.010972,0.000261,0.003326,-2.624078,-0.287373,9.345920,2.051000,9.711570,0.000568,50.500000,-0.003382,-0.007222
12874775.000000,-0.034112,0.266396,0.000574,0.000746,0.005587,0.002261,-2.606117,-0.257738,9.366575,1.958000,9.725791,0.000574,50.500000,-0.006602,-0.004878
12876775.000000,-0.034103,0.266396,0.000580,0.000746,-0.002935,0.002261,-2.615098,-0.264024,9.375555,2.005000,9.737016,0.000580,50.500000,-0.005949,-0.005515
12878775.000000,-0.034110,0.266375,0.000588,-0.005646,-0.011457,0.003326,-2.595340,-0.301742,9.438418,2.005000,9.793395,0.000588,50.500000,-0.002151,-0.001839
12880774.000000,-0.034117,0.266373,0.000589,-0.004581,-0.001870,0.000131,-2.595340,-0.301742,9.438418,2.005000,9.793395,0.000589,50.500000,-0.002158,-0.001841
12882775.000000,-0.034130,0.266378,0.000576,-0.004581,0.001326,-0.006261,-2.599831,-0.323295,9.428540,2.052000,9.785755,0.000576,50.500000,0.000145,-0.002526
12884775.000000,-0.034141,0.266381,0.000568,-0.004581,-0.000805,-0.004131,-2.593544,-0.317907,9.322571,1.958000,9.681831,0.000568,50.500000,-0.000054,-0.004809
12886775.000000,-0.034156,0.266372,0.000562,-0.007776,-0.005066,-0.003065,-2.583666,-0.301742,9.393517,2.005000,9.747026,0.000562,50.500000,-0.002045,-0.001907
12888775.000000,-0.034163,0.266363,0.000563,-0.004581,-0.004001,0.000131,-2.560317,-0.300844,9.413273,2.005000,9.759889,0.000563,50.500000,-0.002214,0.000927
12890775.000000,-0.034161,0.266359,0.000575,-0.001385,-0.001870,0.005457,-2.560317,-0.300844,9.413273,2.005000,9.759889,0.000575,50.500000,-0.002212,0.000922
12892775.000000,-0.034154,0.266363,0.000571,0.002876,0.000261,-0.002000,-2.591748,-0.307130,9.373759,2.054000,9.730306,0.000571,50.500000,-0.001401,-0.003250
12894775.000000,-0.034146,0.266369,0.000578,-0.000319,0.001326,0.002261,-2.609709,-0.249656,9.410579,1.955000,9.768926,0.000578,50.500000,-0.007623,-0.004059
12896765.000000,-0.034149,0.266370,0.000576,-0.001385,-0.001870,-0.000935,-2.606117,-0.317907,9.402496,2.006000,9.762164,0.000576,50.500000,-0.000351,-0.003869
12898776.000000,-0.034147,0.266373,0.000573,0.000746,-0.000805,-0.002000,-2.607913,-0.301742,9.366575,2.005000,9.727538,0.000573,50.500000,-0.001943,-0.005043
12900775.000000,-0.034146,0.266382,0.000564,0.000746,0.002391,-0.004131,-2.607913,-0.301742,9.366575,2.004000,9.727538,0.000564,50.500000,-0.001942,-0.005034
12902776.000000,-0.034139,0.266387,0.000565,0.003942,0.002391,0.000131,-2.594442,-0.264024,9.331552,1.002000,9.689102,0.000565,50.500000,-0.005853,-0.004690
12904775.000000,-0.034128,0.266403,0.000568,0.000746,0.003456,0.000131,-2.593544,-0.263126,9.362084,3.008000,9.718247,0.000568,50.500000,-0.006030,-0.003744
12906775.000000,-0.034129,0.266391,0.000590,-0.005646,-0.007196,0.009718,-2.583666,-0.276597,9.424049,2.005000,9.775712,0.000590,50.500000,-0.004787,-0.001082
12908793.000000,-0.034125,0.266389,0.000605,-0.002450,-0.002935,0.006522,-2.619588,-0.279291,9.437520,2.014000,9.798318,0.000605,50.500000,-0.004540,-0.004253
12910775.000000,-0.034115,0.266390,0.000600,0.003942,-0.001870,-0.003065,-2.619588,-0.279291,9.437520,2.001000,9.798318,0.000600,50.500000,-0.004530,-0.004253
12912775.000000,-0.034113,0.266387,0.000596,0.001811,-0.002935,-0.004131,-2.568399,-0.296354,9.375555,1.002000,9.725510,0.000596,50.500000,-0.002514,-0.000872
12914775.000000,-0.034101,0.266372,0.000581,0.003942,-0.005066,-0.005196,-2.569297,-0.294558,9.398006,3.003000,9.747336,0.000581,50.500000,-0.002768,-0.000370
12916775.000000,-0.034093,0.266366,0.000576,0.002876,-0.001870,-0.003065,-2.553133,-0.286475,9.405190,2.005000,9.749778,0.000576,50.500000,-0.003643,0.001412
12918794.000000,-0.034103,0.266382,0.000575,-0.006711,0.005587,-0.000935,-2.605219,-0.281087,9.395312,2.005000,9.753875,0.000575,50.500000,-0.004194,-0.003996
12920776.000000,-0.034107,0.266384,0.000578,-0.006711,0.000261,0.002261,-2.605219,-0.281087,9.395312,1.002000,9.753875,0.000578,50.500000,-0.004198,-0.003994
12922774.000000,-0.034114,0.266377,0.000579,-0.004581,-0.005066,0.000131,-2.601627,-0.301742,9.394414,2.005000,9.752667,0.000579,50.500000,-0.002006,-0.003653
12924776.000000,-0.034132,0.266377,0.000557,-0.006711,-0.004001,-0.010522,-2.639344,-0.311620,9.360289,2.005000,9.730275,0.000557,50.500000,-0.000853,-0.008315
12926779.000000,-0.034133,0.266374,0.000548,-0.000319,-0.004001,-0.005196,-2.615995,-0.299048,9.373759,2.005000,9.736541,0.000548,50.500000,-0.002242,-0.005646
12928795.000000,-0.034140,0.266373,0.000538,-0.003515,-0.001870,-0.005196,-2.589952,-0.284679,9.384536,2.052000,9.739528,0.000538,50.500000,-0.003814,-0.002787
12930775.000000,-0.034135,0.266380,0.000534,0.000746,0.002391,-0.002000,-2.589952,-0.284679,9.384536,1.958000,9.739528,0.000534,50.500000,-0.003810,-0.002780
12932756.000000,-0.034131,0.266387,0.000541,-0.001385,0.000261,0.002261,-2.623180,-0.267616,9.381842,2.019000,9.745339,0.000541,50.500000,-0.005614,-0.006147
12934776.000000,-0.034135,0.266384,0.000552,-0.003515,-0.002935,0.005457,-2.580074,-0.316111,9.379148,2.000000,9.732683,0.000552,50.500000,-0.000444,-0.001918
12936774.000000,-0.034139,0.266381,0.000561,-0.002450,-0.001870,0.004392,-2.575584,-0.336766,9.384536,2.002000,9.737379,0.000561,50.500000,0.001731,-0.001309
12938794.000000,-0.034140,0.266391,0.000562,-0.001385,0.002391,0.000131,-2.618690,-0.305334,9.414171,2.045000,9.776368,0.000562,50.500000,-0.001718,-0.004779
12940775.000000,-0.034140,0.266396,0.000560,-0.000319,0.000261,-0.000935,-2.618690,-0.305334,9.414171,1.958000,9.776368,0.000560,50.500000,-0.001718,-0.004774
12942757.000000,-0.034136,0.266383,0.000555,0.001811,-0.007196,-0.003065,-2.576482,-0.303538,9.380943,2.005000,9.733062,0.000555,50.500000,-0.001790,-0.001524
12944757.000000,-0.034131,0.266374,0.000566,-0.001385,-0.005066,0.004392,-2.570195,-0.271209,9.397108,2.005000,9.746030,0.000566,50.500000,-0.005278,-0.000500
12946756.000000,-0.034135,0.266363,0.000570,-0.005646,-0.007196,0.001196,-2.598933,-0.261330,9.401599,2.005000,9.757705,0.000570,50.500000,-0.006346,-0.003238
12948794.000000,-0.034121,0.266353,0.000578,0.002876,-0.008262,0.002261,-2.624078,-0.255044,9.345920,2.052000,9.710667,0.000578,50.500000,-0.006838,-0.007275
12950757.000000,-0.034108,0.266355,0.000580,0.002876,-0.002935,0.000131,-2.624078,-0.255044,9.345920,1.958000,9.710667,0.000580,50.500000,-0.006826,-0.007273
12952757.000000,-0.034114,0.266354,0.000572,-0.002450,-0.001870,-0.004131,-2.597136,-0.309824,9.396211,2.005000,9.753455,0.000572,50.500000,-0.001153,-0.003176
12954757.000000,-0.034120,0.266348,0.000562,-0.002450,-0.004001,-0.005196,-2.605219,-0.306232,9.447399,2.005000,9.804810,0.000562,50.500000,-0.001717,-0.002590
12956757.000000,-0.034133,0.266330,0.000545,-0.005646,-0.010392,-0.008392,-2.584564,-0.297252,9.367473,2.005000,9.722030,0.000545,50.500000,-0.002412,-0.002752
12958776.000000,-0.034125,0.266324,0.000547,0.002876,-0.004001,0.000131,-2.584564,-0.297252,9.367473,2.051000,9.722030,0.000547,50.500000,-0.002403,-0.002757
12960757.000000,-0.034118,0.266332,0.000546,0.001811,0.002391,-0.000935,-2.580972,-0.284679,9.354002,1.959000,9.707719,0.000546,50.500000,-0.003694,-0.002773
12962757.000000,-0.034133,0.266342,0.000558,-0.012037,0.002391,0.005457,-2.614199,-0.257738,9.373759,2.005000,9.734877,0.000558,50.500000,-0.006644,-0.005534
12964757.000000,-0.034146,0.266344,0.000573,-0.009907,-0.004001,0.006522,-2.647427,-0.289169,9.363881,2.004000,9.735232,0.000573,50.500000,-0.003274,-0.009068
12966757.000000,-0.034142,0.266320,0.000572,0.001811,-0.014653,-0.000935,-2.613301,-0.320601,9.367473,2.005000,9.730451,0.000572,50.500000,0.000069,-0.005588
12968757.000000,-0.034144,0.266304,0.000569,-0.000319,-0.010392,-0.002000,-2.613301,-0.320601,9.367473,2.052000,9.730451,0.000569,50.500000,0.000067,-0.005603
12970757.000000,-0.034162,0.266303,0.000557,-0.008842,-0.001870,-0.006261,-2.593544,-0.295456,9.396211,1.958000,9.752053,0.000557,50.500000,-0.002728,-0.002885
12972757.000000,-0.034160,0.266295,0.000565,-0.001385,-0.005066,0.003326,-2.581870,-0.291864,9.406987,2.005000,9.759233,0.000565,50.500000,-0.003143,-0.001450
12974757.000000,-0.034156,0.266297,0.000573,-0.001385,0.000261,0.003326,-2.584564,-0.278393,9.396211,2.005000,9.749166,0.000573,50.500000,-0.004537,-0.002017
12976757.000000,-0.034158,0.266310,0.000564,-0.003515,0.004522,-0.005196,-2.604321,-0.246063,9.402496,2.005000,9.759609,0.000564,50.500000,-0.007994,-0.003810
12978757.000000,-0.034158,0.266312,0.000562,-0.003515,-0.000805,-0.002000,-2.604321,-0.246063,9.402496,2.052000,9.759609,0.000562,50.500000,-0.007994,-0.003808
12980757.000000,-0.034147,0.266313,0.000572,0.002876,-0.004001,0.004392,-2.652815,-0.288271,9.380943,1.958000,9.753083,0.000572,50.500000,-0.003427,-0.009155
12982757.000000,-0.034142,0.266319,0.000566,0.001811,0.000261,-0.003065,-2.621384,-0.294558,9.392618,2.005000,9.756008,0.000566,50.500000,-0.002792,-0.005718
12984757.000000,-0.034131,0.266312,0.000568,0.002876,-0.005066,0.000131,-2.582768,-0.269413,9.377352,2.005000,9.730262,0.000568,50.500000,-0.005409,-0.002345
12986757.000000,-0.034124,0.266308,0.000574,0.001811,-0.005066,0.002261,-2.613301,-0.301742,9.354900,2.005000,9.717744,0.000574,50.500000,-0.001880,-0.005964
12988757.000000,-0.034135,0.266319,0.000568,-0.005646,0.002391,-0.003065,-2.613301,-0.301742,9.354900,2.051000,9.717744,0.000568,50.500000,-0.001892,-0.005954
12990757.000000,-0.034147,0.266337,0.000574,-0.007776,0.007717,0.003326,-2.590850,-0.304436,9.375555,1.959000,9.731711,0.000574,50.500000,-0.001687,-0.003140
12992757.000000,-0.034149,0.266346,0.000590,-0.003515,0.001326,0.007587,-2.614199,-0.309824,9.349512,2.005000,9.713054,0.000590,50.500000,-0.001023,-0.006157
12994757.000000,-0.034147,0.266314,0.000579,0.001811,-0.017849,-0.006261,-2.609709,-0.308028,9.413273,2.007000,9.773186,0.000579,50.500000,-0.001436,-0.003993
12996746.000000,-0.034161,0.266286,0.000559,-0.004581,-0.016784,-0.010522,-2.634854,-0.309824,9.422254,2.002000,9.788631,0.000559,50.500000,-0.001290,-0.006250
12998757.000000,-0.034170,0.266280,0.000555,-0.004581,-0.006131,-0.002000,-2.634854,-0.309824,9.422254,2.052000,9.788631,0.000555,50.500000,-0.001299,-0.006257
13000757.000000,-0.034160,0.266284,0.000561,0.002876,-0.000805,0.002261,-2.614199,-0.298150,9.357594,1.961000,9.720469,0.000561,50.500000,-0.002309,-0.006006
13002757.000000,-0.034156,0.266291,0.000557,0.000746,0.001326,-0.002000,-2.595340,-0.278393,9.363881,2.015000,9.720882,0.000557,50.500000,-0.004434,-0.003974
13004757.000000,-0.034152,0.266289,0.000563,-0.000319,-0.002935,0.004392,-2.602525,-0.276597,9.418661,1.037000,9.775521,0.000563,50.500000,-0.004794,-0.003189
13006757.000000,-0.034128,0.266290,0.000584,0.005007,-0.002935,0.006522,-2.624078,-0.297252,9.409681,2.960000,9.773241,0.000584,50.500000,-0.002549,-0.005542
13008757.000000,-0.034132,0.266300,0.000587,-0.003515,0.002391,0.001196,-2.624078,-0.297252,9.409681,2.052000,9.773241,0.000587,50.500000,-0.002553,-0.005531
13010757.000000,-0.034134,0.266307,0.000585,-0.005646,0.004522,-0.003065,-2.600729,-0.240675,9.356696,0.955000,9.714396,0.000585,50.500000,-0.008418,-0.004718
13012757.000000,-0.034123,0.266321,0.000603,0.000746,0.002391,0.005457,-2.607913,-0.289169,9.392618,3.008000,9.752235,0.000603,50.500000,-0.003346,-0.004390
13014757.000000,-0.034113,0.266327,0.000622,0.000746,0.000261,0.008653,-2.607913,-0.289169,9.392618,2.005000,9.752235,0.000622,50.500000,-0.003336,-0.004385
13016757.000000,-0.034109,0.266322,0.000633,-0.002450,-0.001870,0.004392,-2.556725,-0.255044,9.396211,2.005000,9.741184,0.000633,50.500000,-0.006972,0.000746
13018757.000000,-0.034097,0.266305,0.000631,0.002876,-0.008262,-0.002000,-2.556725,-0.255044,9.396211,2.052000,9.741184,0.000631,50.500000,-0.006960,0.000728
13020757.000000,-0.034108,0.266294,0.000629,-0.006711,-0.007196,-0.002000,-2.593544,-0.294558,9.372861,1.958000,9.729530,0.000629,50.500000,-0.002692,-0.003533
13022757.000000,-0.034123,0.266305,0.000628,-0.006711,0.003456,0.000131,-2.586360,-0.333173,9.336041,2.004000,9.693397,0.000628,50.500000,0.001549,-0.003784
13024757.000000,-0.034127,0.266313,0.000627,-0.004581,0.003456,-0.000935,-2.571991,-0.266718,9.371065,2.005000,9.721272,0.000627,50.500000,-0.005673,-0.001449
13026757.000000,-0.034121,0.266322,0.000634,-0.001385,0.001326,0.002261,-2.618690,-0.248758,9.371964,2.005000,9.734121,0.000634,50.500000,-0.007585,-0.006055
13028757.000000,-0.034116,0.266335,0.000636,-0.001385,0.003456,0.000131,-2.618690,-0.248758,9.371964,2.052000,9.734121,0.000636,50.500000,-0.007580,-0.006042
13030757.000000,-0.034118,0.266330,0.000651,-0.004581,-0.005066,0.006522,-2.611505,-0.284679,9.388128,1.958000,9.748741,0.000651,50.500000,-0.003804,-0.004863
13032757.000000,-0.034136,0.266325,0.000658,-0.010972,-0.002935,0.003326,-2.555827,-0.299048,9.347716,2.005000,9.695436,0.000658,50.500000,-0.002155,-0.000439
13034757.000000,-0.034145,0.266318,0.000649,-0.004581,-0.005066,-0.005196,-2.588156,-0.293660,9.346818,2.005000,9.702979,0.000649,50.500000,-0.002737,-0.003689
13036763.000000,-0.034150,0.266326,0.000632,-0.001385,0.002391,-0.008392,-2.591748,-0.297252,9.389026,2.005000,9.744707,0.000632,50.500000,-0.002501,-0.002879
13038761.000000,-0.034156,0.266327,0.000628,-0.003515,-0.000805,-0.002000,-2.591748,-0.297252,9.389026,2.052000,9.744707,0.000628,50.500000,-0.002507,-0.002878
13040755.000000,-0.034155,0.266327,0.000621,-0.000319,-0.001870,-0.004131,-2.602525,-0.290067,9.368371,1.958000,9.727468,0.000621,50.500000,-0.003203,-0.004516
13042747.000000,-0.034155,0.266334,0.000611,-0.001385,0.000261,-0.005196,-2.634854,-0.266718,9.395312,2.005000,9.761429,0.000611,50.500000,-0.005774,-0.006981
13044757.000000,-0.034155,0.266343,0.000616,-0.001385,0.002391,0.002261,-2.615995,-0.306232,9.438418,2.005000,9.799028,0.000616,50.500000,-0.001721,-0.003899
13046777.000000,-0.034172,0.266347,0.000618,-0.007776,0.000261,0.001196,-2.587258,-0.338562,9.374658,2.005000,9.731019,0.000618,50.500000,0.001927,-0.002767
13048749.000000,-0.034182,0.266334,0.000605,-0.002450,-0.007196,-0.006261,-2.587258,-0.338562,9.374658,2.051000,9.731019,0.000605,50.500000,0.001917,-0.002780
13050757.000000,-0.034174,0.266320,0.000603,0.001811,-0.009327,-0.002000,-2.599831,-0.265820,9.375555,1.958000,9.732976,0.000603,50.500000,-0.005829,-0.004079
13052757.000000,-0.034167,0.266323,0.000605,-0.000319,-0.000805,0.000131,-2.608811,-0.255942,9.403395,2.005000,9.761928,0.000605,50.500000,-0.006956,-0.004209
13054758.000000,-0.034167,0.266321,0.000603,-0.002450,-0.002935,-0.002000,-2.598933,-0.261330,9.372861,2.006000,9.730019,0.000603,50.500000,-0.006293,-0.004067
13056776.000000,-0.034175,0.266307,0.000597,-0.005646,-0.007196,-0.004131,-2.586360,-0.266718,9.423152,2.005000,9.775285,0.000597,50.500000,-0.005878,-0.001463
13058757.000000,-0.034176,0.266310,0.000607,-0.004581,0.000261,0.004392,-2.586360,-0.266718,9.423152,2.051000,9.775285,0.000607,50.500000,-0.005879,-0.001460
13060757.000000,-0.034185,0.266334,0.000612,-0.005646,0.010913,0.002261,-2.579176,-0.309824,9.345920,1.958000,9.700224,0.000612,50.500000,-0.001046,-0.002791
13062757.000000,-0.034190,0.266334,0.000609,-0.004581,-0.004001,-0.002000,-2.624078,-0.271209,9.306406,2.005000,9.673082,0.000609,50.500000,-0.005056,-0.008385
13064757.000000,-0.034185,0.266313,0.000599,0.000746,-0.012523,-0.006261,-2.590850,-0.256840,9.341430,2.005000,9.697462,0.000599,50.500000,-0.006697,-0.004140
13066777.000000,-0.034175,0.266322,0.000594,0.001811,0.001326,-0.003065,-2.611505,-0.241573,9.342328,2.005000,9.703474,0.000594,50.500000,-0.008322,-0.006169
13068758.000000,-0.034178,0.266324,0.000604,-0.006711,-0.001870,0.003326,-2.611505,-0.241573,9.342328,2.052000,9.703474,0.000604,50.500000,-0.008326,-0.006166
13070757.000000,-0.034174,0.266311,0.000611,-0.002450,-0.007196,0.002261,-2.579176,-0.247860,9.406987,1.958000,9.757304,0.000611,50.500000,-0.007831,-0.001201
13072757.000000,-0.034164,0.266326,0.000615,0.003942,0.005587,0.002261,-2.605219,-0.313417,9.415070,2.005000,9.773890,0.000615,50.500000,-0.000887,-0.003484
13074757.000000,-0.034158,0.266340,0.000619,0.000746,0.005587,0.001196,-2.584564,-0.286475,9.389026,2.005000,9.742476,0.000619,50.500000,-0.003656,-0.002163
13076776.000000,-0.034152,0.266329,0.000619,0.000746,-0.007196,-0.000935,-2.583666,-0.269413,9.345920,2.005000,9.700213,0.000619,50.500000,-0.005333,-0.003277
13078757.000000,-0.034153,0.266319,0.000621,-0.003515,-0.006131,0.000131,-2.583666,-0.269413,9.345920,2.051000,9.700213,0.000621,50.500000,-0.005334,-0.003286
13080757.000000,-0.034152,0.266325,0.000611,0.000746,0.001326,-0.005196,-2.591748,-0.297252,9.376453,1.959000,9.732594,0.000611,50.500000,-0.002461,-0.003223
13082757.000000,-0.034157,0.266332,0.000606,-0.001385,0.000261,-0.002000,-2.624078,-0.331377,9.368371,2.005000,9.734576,0.000606,50.500000,0.001200,-0.006607
13084757.000000,-0.034160,0.266339,0.000601,0.000746,0.000261,-0.002000,-2.627670,-0.346644,9.361187,2.004000,9.729164,0.000601,50.500000,0.002853,-0.007139
13086777.000000,-0.034146,0.266349,0.000601,0.008203,0.001326,0.000131,-2.627670,-0.346644,9.361187,2.005000,9.729164,0.000601,50.500000,0.002867,-0.007129
13088757.000000,-0.034135,0.266370,0.000613,0.001811,0.007717,0.005457,-2.604321,-0.283781,9.379148,2.052000,9.738143,0.000613,50.500000,-0.003888,-0.004360
13090757.000000,-0.034145,0.266375,0.000613,-0.005646,0.001326,0.000131,-2.599831,-0.308028,9.434826,1.958000,9.791320,0.000613,50.500000,-0.001508,-0.002373
13092758.000000,-0.034152,0.266363,0.000600,-0.003515,-0.008262,-0.007326,-2.613301,-0.290067,9.397108,2.005000,9.758029,0.000600,50.500000,-0.003295,-0.004757
13094757.000000,-0.034143,0.266346,0.000600,0.001811,-0.010392,-0.000935,-2.596239,-0.263126,9.367473,2.005000,9.724157,0.000600,50.500000,-0.006061,-0.003921
13096747.000000,-0.034145,0.266341,0.000591,-0.002450,-0.004001,-0.005196,-2.596239,-0.263126,9.367473,2.005000,9.724157,0.000591,50.500000,-0.006063,-0.003926
13098758.000000,-0.034139,0.266335,0.000597,0.000746,-0.004001,0.002261,-2.581870,-0.294558,9.391720,2.052000,9.744599,0.000597,50.500000,-0.002786,-0.001821
13100757.000000,-0.034139,0.266333,0.000604,-0.002450,-0.000805,0.003326,-2.550438,-0.294558,9.353105,1.958000,9.699076,0.000604,50.500000,-0.002657,0.000248
13102757.000000,-0.034152,0.266337,0.000590,-0.005646,-0.000805,-0.007326,-2.621384,-0.298150,9.380943,2.005000,9.744878,0.000590,50.500000,-0.002380,-0.006019
13104757.000000,-0.034141,0.266333,0.000594,0.001811,-0.002935,0.001196,-2.568399,-0.255044,9.348614,2.005000,9.698365,0.000594,50.500000,-0.006866,-0.001692
13106758.000000,-0.034132,0.266333,0.000590,0.001811,-0.000805,-0.003065,-2.568399,-0.255044,9.348614,2.005000,9.698365,0.000590,50.500000,-0.006857,-0.001693
13108758.000000,-0.034118,0.266321,0.000605,0.002876,-0.006131,0.006522,-2.560317,-0.277495,9.380046,2.051000,9.727152,0.000605,50.500000,-0.004543,-0.000031
13110758.000000,-0.034115,0.266318,0.000600,0.000746,-0.002935,-0.003065,-2.598933,-0.291864,9.389026,1.959000,9.746458,0.000600,50.500000,-0.003039,-0.003601
13112757.000000,-0.034110,0.266324,0.000581,0.003942,0.000261,-0.009457,-2.622282,-0.301742,9.383637,2.004000,9.747823,0.000581,50.500000,-0.001965,-0.006043
13114757.000000,-0.034118,0.266323,0.000580,-0.004581,-0.001870,-0.000935,-2.572890,-0.297252,9.355799,2.006000,9.707682,0.000580,50.500000,-0.002356,-0.001919
13116758.000000,-0.034134,0.266305,0.000568,-0.007776,-0.009327,-0.006261,-2.572890,-0.297252,9.355799,2.004000,9.707682,0.000568,50.500000,-0.002373,-0.001936
13118757.000000,-0.034144,0.266281,0.000561,-0.004581,-0.012523,-0.004131,-2.574686,-0.301742,9.384536,2.052000,9.735993,0.000561,50.500000,-0.002001,-0.001353
13120757.000000,-0.034141,0.266274,0.000557,0.001811,-0.005066,-0.002000,-2.596239,-0.319703,9.389924,1.959000,9.747478,0.000557,50.500000,-0.000107,-0.003330
13122757.000000,-0.034137,0.266276,0.000557,-0.000319,-0.000805,-0.000935,-2.605219,-0.274801,9.401599,2.004000,9.759751,0.000557,50.500000,-0.004916,-0.003935
13124757.000000,-0.034141,0.266285,0.000573,-0.004581,0.002391,0.007587,-2.594442,-0.305334,9.363881,2.005000,9.721452,0.000573,50.500000,-0.001544,-0.003867
13126757.000000,-0.034138,0.266280,0.000587,-0.001385,-0.005066,0.006522,-2.594442,-0.305334,9.363881,2.005000,9.721452,0.000587,50.500000,-0.001542,-0.003873
13128758.000000,-0.034128,0.266278,0.000593,0.002876,-0.001870,0.002261,-2.571991,-0.294558,9.359390,2.052000,9.710823,0.000593,50.500000,-0.002667,-0.001779
13130757.000000,-0.034119,0.266277,0.000592,0.002876,-0.002935,-0.000935,-2.615995,-0.283781,9.378249,1.958000,9.740407,0.000592,50.500000,-0.003869,-0.005632
13132757.000000,-0.034123,0.266274,0.000587,-0.003515,-0.005066,-0.003065,-2.641141,-0.278393,9.423152,2.005000,9.790246,0.000587,50.500000,-0.004588,-0.006883
13134758.000000,-0.034120,0.266299,0.000592,-0.001385,0.009848,0.002261,-2.621384,-0.274801,9.398006,2.005000,9.760619,0.000592,50.500000,-0.004888,-0.005606
13136757.000000,-0.034118,0.266312,0.000600,-0.002450,0.003456,0.003326,-2.621384,-0.274801,9.398006,2.005000,9.760619,0.000600,50.500000,-0.004886,-0.005593
13138757.000000,-0.034120,0.266302,0.000598,-0.002450,-0.007196,-0.002000,-2.613301,-0.285577,9.420458,2.052000,9.780385,0.000598,50.500000,-0.003815,-0.004183
13140757.000000,-0.034117,0.266307,0.000607,-0.001385,0.000261,0.004392,-2.613301,-0.285577,9.398905,1.958000,9.759626,0.000607,50.500000,-0.003742,-0.004767
13142757.000000,-0.034121,0.266317,0.000613,-0.004581,0.003456,0.002261,-2.587258,-0.283781,9.378249,2.005000,9.732728,0.000613,50.500000,-0.003871,-0.002749
13144761.000000,-0.034110,0.266312,0.000613,0.002876,-0.004001,-0.000935,-2.600729,-0.266718,9.415070,2.005000,9.771308,0.000613,50.500000,-0.005789,-0.003095
13146758.000000,-0.034087,0.266303,0.000611,0.009268,-0.006131,-0.002000,-2.600729,-0.266718,9.415070,2.004000,9.771308,0.000611,50.500000,-0.005765,-0.003104
13148747.000000,-0.034084,0.266304,0.000611,0.000746,-0.002935,0.000131,-2.636651,-0.312519,9.390822,2.052000,9.758951,0.000611,50.500000,-0.000817,-0.007273
13150757.000000,-0.034083,0.266295,0.000621,-0.001385,-0.007196,0.004392,-2.614199,-0.305334,9.402496,1.959000,9.763924,0.000621,50.500000,-0.001621,-0.004752
13152757.000000,-0.034089,0.266289,0.000612,-0.004581,-0.002935,-0.005196,-2.579176,-0.262228,9.426744,2.004000,9.776728,0.000612,50.500000,-0.006278,-0.000678
13154758.000000,-0.034088,0.266304,0.000600,0.000746,0.004522,-0.006261,-2.627670,-0.296354,9.390822,2.005000,9.756025,0.000600,50.500000,-0.002541,-0.006401
13156757.000000,-0.034085,0.266309,0.000598,0.000746,-0.000805,-0.000935,-2.627670,-0.296354,9.390822,2.005000,9.756025,0.000598,50.500000,-0.002537,-0.006397
13158758.000000,-0.034083,0.266308,0.000603,-0.002450,-0.004001,0.001196,-2.632160,-0.268514,9.377352,2.052000,9.743464,0.000603,50.500000,-0.005457,-0.007236
13160757.000000,-0.034090,0.266301,0.000600,-0.004581,-0.005066,-0.002000,-2.588156,-0.293660,9.378249,1.958000,9.733260,0.000600,50.500000,-0.002788,-0.002845
13162758.000000,-0.034096,0.266288,0.000587,-0.001385,-0.008262,-0.006261,-2.587258,-0.311620,9.355799,2.005000,9.711950,0.000587,50.500000,-0.000800,-0.003368
13164757.000000,-0.034103,0.266291,0.000567,-0.003515,-0.000805,-0.010522,-2.613301,-0.268514,9.366575,2.005000,9.728010,0.000567,50.500000,-0.005444,-0.005687
13166757.000000,-0.034109,0.266301,0.000569,-0.005646,0.002391,0.000131,-2.613301,-0.268514,9.366575,2.005000,9.728010,0.000569,50.500000,-0.005449,-0.005676
13168757.000000,-0.034102,0.266302,0.000576,-0.001385,-0.002935,0.002261,-2.627670,-0.242471,9.384536,2.052000,9.748485,0.000576,50.500000,-0.008270,-0.006620
13170757.000000,-0.034104,0.266305,0.000582,-0.003515,-0.001870,0.002261,-2.636651,-0.282883,9.415070,1.958000,9.781384,0.000582,50.500000,-0.004067,-0.006629
13172757.000000,-0.034110,0.266310,0.000580,-0.003515,-0.001870,-0.000935,-2.649223,-0.314315,9.404293,2.005000,9.775373,0.000580,50.500000,-0.000700,-0.008132
13174776.000000,-0.034103,0.266299,0.000580,0.000746,-0.008262,-0.000935,-2.624078,-0.260432,9.405190,2.005000,9.767866,0.000580,50.500000,-0.006420,-0.005686
13176757.000000,-0.034088,0.266297,0.000583,0.003942,-0.004001,0.000131,-2.624078,-0.260432,9.405190,2.005000,9.767866,0.000583,50.500000,-0.006405,-0.005688
13178757.000000,-0.034075,0.266296,0.000589,0.002876,-0.001870,0.002261,-2.589054,-0.267616,9.387230,2.051000,9.741402,0.000589,50.500000,-0.005575,-0.002716
13180757.000000,-0.034065,0.266285,0.000589,0.002876,-0.005066,-0.000935,-2.549540,-0.266718,9.388128,1.959000,9.731816,0.000589,50.500000,-0.005662,0.001211
