I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25
67300768.000000,-0.004804,0.255690,0.009418,-0.004086,-0.002021,-0.003821,-2.452552,-0.043106,9.427642,1.957000,-0.003939,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67302768.000000,-0.004806,0.255718,0.009428,-0.006216,0.004371,0.004702,-2.494760,-0.030533,9.425846,2.004000,0.004838,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67304768.000000,-0.004796,0.255750,0.009431,0.000175,0.006502,0.001506,-2.494760,-0.030533,9.425846,2.005000,0.001524,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67306768.000000,-0.004797,0.255756,0.009434,0.001241,0.001175,0.001506,-2.486677,-0.046698,9.480626,2.004000,0.001551,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67308768.000000,-0.004785,0.255751,0.009437,0.003371,-0.005216,0.001506,-2.488474,-0.035024,9.471646,2.051000,0.001582,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67310768.000000,-0.004810,0.255754,0.009434,-0.004086,-0.004151,-0.001690,-2.492066,-0.063761,9.457277,1.957000,-0.001726,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67312768.000000,-0.004782,0.255774,0.009432,0.003371,0.000110,-0.000625,-2.504638,-0.012573,9.457277,2.004000,-0.000646,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67314768.000000,-0.004755,0.255801,0.009435,0.002306,0.003306,0.001506,-2.504638,-0.012573,9.457277,2.005000,0.001540,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67316768.000000,-0.004758,0.255783,0.009434,-0.004086,-0.008412,-0.000625,-2.476799,-0.033228,9.465360,2.004000,-0.000604,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67318768.000000,-0.004743,0.255781,0.009440,0.006567,0.001175,0.002571,-2.477697,-0.040412,9.484219,2.051000,0.002652,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67320768.000000,-0.004736,0.255799,0.009430,0.010828,0.001175,-0.004886,-2.501046,-0.056577,9.467155,1.957000,-0.005056,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67322768.000000,-0.004772,0.255830,0.009442,-0.000890,-0.005216,0.005767,-2.545050,-0.091600,9.493198,2.004000,0.005986,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67324768.000000,-0.004814,0.255856,0.009447,-0.003021,-0.007347,0.002571,-2.545050,-0.091600,9.493198,2.005000,0.002694,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67326768.000000,-0.004843,0.255843,0.009439,-0.000890,0.000110,-0.003821,-2.461532,-0.074537,9.472544,2.004000,-0.003950,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67328768.000000,-0.004856,0.255835,0.009436,0.003371,0.003306,-0.001690,-2.466022,-0.068251,9.494097,2.058000,-0.001763,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67330768.000000,-0.004822,0.255843,0.009445,0.006567,0.005436,0.004702,-2.481289,-0.016165,9.486913,1.950000,0.004832,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67332768.000000,-0.004816,0.255842,0.009439,0.000175,0.001175,-0.002755,-2.483085,-0.032329,9.498587,2.004000,-0.002854,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67334768.000000,-0.004810,0.255826,0.009440,-0.000890,-0.006282,0.000441,-2.483085,-0.032329,9.498587,2.004000,0.000487,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67336768.000000,-0.004802,0.255848,0.009446,0.001241,0.000110,0.002571,-2.509129,-0.035922,9.466258,2.004000,0.002657,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67338768.000000,-0.004807,0.255868,0.009444,0.002306,0.002241,-0.001690,-2.500148,-0.052086,9.453685,1.002000,-0.001758,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67340768.000000,-0.004812,0.255922,0.009458,0.000175,0.007567,0.004702,-2.520803,-0.052086,9.446501,3.007000,0.004822,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67342768.000000,-0.004819,0.255962,0.009459,0.000175,0.004371,0.000441,-2.520803,-0.052086,9.446501,2.004000,0.000434,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67344768.000000,-0.004818,0.255966,0.009456,0.001241,-0.010543,-0.001690,-2.511823,-0.041310,9.452787,2.004000,-0.001694,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67346768.000000,-0.004817,0.255951,0.009452,0.004436,-0.003086,-0.001690,-2.479493,-0.051188,9.509363,2.004000,-0.001732,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67348768.000000,-0.004806,0.255952,0.009460,0.003371,0.003306,0.003636,-2.476799,-0.038616,9.483320,2.051000,0.003742,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67350768.000000,-0.004792,0.255932,0.009459,0.005502,0.001175,-0.000625,-2.441775,-0.037718,9.442011,1.958000,-0.000652,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67352768.000000,-0.004792,0.255916,0.009461,0.006567,-0.000955,0.002571,-2.452552,-0.052984,9.450093,1.008000,0.002662,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67354768.000000,-0.004822,0.255902,0.009456,-0.006216,0.001175,-0.001690,-2.452552,-0.052984,9.450093,3.000000,-0.001753,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67356768.000000,-0.004855,0.255916,0.009450,-0.003021,0.009697,-0.002755,-2.468717,-0.075436,9.449195,2.004000,-0.002896,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67358768.000000,-0.004876,0.255906,0.009444,0.004436,0.000110,-0.002755,-2.475901,-0.079926,9.509363,2.051000,-0.002849,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67360768.000000,-0.004860,0.255914,0.009439,0.005502,0.004371,-0.002755,-2.481289,-0.033228,9.470748,1.958000,-0.002870,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67362768.000000,-0.004860,0.255917,0.009437,0.004436,0.005436,-0.000625,-2.458838,-0.053883,9.431234,2.003000,-0.000673,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67364768.000000,-0.004860,0.255904,0.009454,0.002306,-0.002021,0.007897,-2.458838,-0.053883,9.431234,2.005000,0.008173,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67366768.000000,-0.004862,0.255892,0.009457,0.001241,-0.007347,0.001506,-2.484881,-0.048494,9.473442,2.004000,0.001593,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67368768.000000,-0.004846,0.255865,0.009460,0.003371,-0.006282,0.001506,-2.469615,-0.031431,9.503975,2.051000,0.001588,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67370792.000000,-0.004845,0.255841,0.009468,0.003371,-0.004151,0.003636,-2.457042,-0.051188,9.468054,1.957000,0.003779,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67372776.000000,-0.004855,0.255815,0.009473,0.005502,0.000110,0.002571,-2.433693,-0.071843,9.434826,2.005000,0.002657,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67374784.000000,-0.004881,0.255787,0.009474,-0.001955,-0.000955,0.000441,-2.433693,-0.071843,9.434826,2.004000,0.000460,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67376776.000000,-0.004891,0.255768,0.009473,-0.003021,0.002241,-0.000625,-2.442673,-0.047596,9.455482,2.004000,-0.000657,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67378784.000000,-0.004882,0.255737,0.009465,0.003371,-0.000955,-0.003821,-2.443572,-0.036820,9.491403,2.061000,-0.003944,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67380784.000000,-0.004890,0.255733,0.009453,-0.000890,-0.003086,-0.005951,-2.491168,-0.045800,9.503975,1.947000,-0.006135,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67382784.000000,-0.004883,0.255732,0.009449,-0.001955,0.001175,-0.001690,-2.475901,-0.027839,9.477035,2.004000,-0.001753,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67384784.000000,-0.004868,0.255722,0.009459,0.001241,-0.003086,0.004702,-2.475901,-0.027839,9.477035,2.005000,0.004875,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67386784.000000,-0.004857,0.255669,0.009462,0.004436,-0.004151,0.001506,-2.427407,-0.040412,9.517446,2.004000,0.001577,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67388776.000000,-0.004838,0.255666,0.009467,-0.000890,0.002241,0.002571,-2.476799,-0.016165,9.503078,2.051000,0.002646,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67390768.000000,-0.004835,0.255697,0.009464,0.001241,0.002241,-0.001690,-2.520803,-0.040412,9.490504,1.957000,-0.001758,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67392768.000000,-0.004805,0.255720,0.009458,0.006567,-0.000955,-0.002755,-2.520803,-0.017961,9.492301,2.004000,-0.002843,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67394768.000000,-0.004775,0.255747,0.009466,0.005502,0.001175,0.003636,-2.520803,-0.017961,9.492301,2.005000,0.003753,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67396768.000000,-0.004778,0.255741,0.009453,0.000175,-0.002021,-0.005951,-2.483983,-0.041310,9.499485,2.004000,-0.006141,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67398768.000000,-0.004785,0.255743,0.009454,-0.001955,0.001175,0.000441,-2.484881,-0.045800,9.493198,2.061000,0.000450,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67400768.000000,-0.004789,0.255739,0.009464,-0.001955,0.002241,0.004702,-2.474105,-0.044902,9.494097,1.947000,0.004849,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67402768.000000,-0.004798,0.255725,0.009458,0.001241,-0.004151,-0.002755,-2.466921,-0.055679,9.456379,2.017000,-0.002827,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67404768.000000,-0.004804,0.255707,0.009459,0.002306,-0.006282,0.000441,-2.466921,-0.055679,9.456379,1.991000,0.000486,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67406768.000000,-0.004812,0.255711,0.009467,0.001241,0.002241,0.003636,-2.484881,-0.058373,9.494097,2.005000,0.003747,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67408768.000000,-0.004831,0.255708,0.009465,0.000175,0.001175,-0.000625,-2.480391,-0.067353,9.505772,2.050000,-0.000652,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67410768.000000,-0.004829,0.255699,0.009466,0.005502,0.001175,0.000441,-2.466022,-0.053883,9.477932,1.958000,0.000449,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67412768.000000,-0.004831,0.255693,0.009467,0.005502,-0.007347,0.000441,-2.491168,-0.059271,9.472544,2.004000,0.000492,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67414768.000000,-0.004842,0.255697,0.009459,0.002306,-0.002021,-0.003821,-2.491168,-0.059271,9.472544,2.004000,-0.003939,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67416768.000000,-0.004872,0.255712,0.009456,0.001241,0.006502,-0.001690,-2.483085,-0.084416,9.476136,2.007000,-0.001779,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67418768.000000,-0.004901,0.255721,0.009468,-0.003021,0.006502,0.005767,-2.475003,-0.077232,9.476136,2.048000,0.005928,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67420768.000000,-0.004923,0.255749,0.009464,-0.005151,0.003306,-0.001690,-2.506434,-0.057475,9.454583,1.958000,-0.001764,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67422768.000000,-0.004933,0.255748,0.009454,-0.000890,-0.007347,-0.004886,-2.499250,-0.050290,9.471646,2.004000,-0.005013,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67424792.000000,-0.004933,0.255762,0.009460,0.002306,0.000110,0.002571,-2.499250,-0.050290,9.471646,2.004000,0.002657,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67426768.000000,-0.004907,0.255776,0.009463,0.004436,0.004371,0.001506,-2.495658,-0.020655,9.502179,2.004000,0.001534,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67428768.000000,-0.004900,0.255807,0.009464,0.001241,-0.000955,0.000441,-2.514517,-0.036820,9.423152,2.051000,0.000460,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67430768.000000,-0.004940,0.255833,0.009469,-0.000890,0.000110,0.002571,-2.513619,-0.095192,9.461767,1.958000,0.002657,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67432768.000000,-0.004925,0.255832,0.009470,-0.000890,0.003306,0.000441,-2.467818,-0.020655,9.462666,2.004000,0.000438,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67434768.000000,-0.004909,0.255825,0.009460,0.001241,0.000110,-0.004886,-2.467818,-0.020655,9.462666,2.004000,-0.005051,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67436768.000000,-0.004868,0.255808,0.009472,0.005502,-0.006282,0.005767,-2.474105,-0.007184,9.471646,2.004000,0.005993,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67438768.000000,-0.004844,0.255828,0.009475,0.003371,-0.005216,0.001506,-2.527089,-0.020655,9.479729,2.051000,0.001583,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67440768.000000,-0.004843,0.255825,0.009461,0.001241,-0.000955,-0.007016,-2.479493,-0.038616,9.477932,1.958000,-0.007247,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67442768.000000,-0.004843,0.255800,0.009453,0.000175,0.006502,-0.003821,-2.429203,-0.039514,9.480626,2.004000,-0.003982,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67444768.000000,-0.004834,0.255769,0.009456,0.003371,0.003306,0.001506,-2.429203,-0.039514,9.480626,2.004000,0.001540,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67446768.000000,-0.004840,0.255790,0.009450,0.006567,0.002241,-0.002755,-2.498352,-0.065557,9.452787,2.004000,-0.002859,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67448784.000000,-0.004857,0.255829,0.009447,0.005502,-0.002021,-0.001690,-2.545948,-0.078130,9.483320,2.051000,-0.001737,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67450768.000000,-0.004869,0.255862,0.009447,0.002306,-0.000955,0.000441,-2.536070,-0.064659,9.493198,1.957000,0.000460,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67452768.000000,-0.004848,0.255893,0.009455,0.006567,0.001175,0.003636,-2.515415,-0.035024,9.447399,2.005000,0.003753,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67454768.000000,-0.004844,0.255926,0.009451,0.000175,0.002241,-0.001690,-2.515415,-0.035024,9.447399,2.004000,-0.001758,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67456768.000000,-0.004857,0.255925,0.009441,-0.004086,-0.003086,-0.004886,-2.495658,-0.044902,9.497689,2.004000,-0.005035,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67458784.000000,-0.004867,0.255932,0.009436,0.001241,-0.002021,-0.002755,-2.505536,-0.057475,9.499485,2.051000,-0.002838,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67460768.000000,-0.004873,0.255955,0.009436,0.000175,0.002241,0.000441,-2.501046,-0.050290,9.444705,1.957000,0.000444,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67462768.000000,-0.004891,0.255960,0.009435,0.002306,0.003306,-0.000625,-2.484881,-0.072741,9.494097,2.004000,-0.000662,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67464768.000000,-0.004911,0.255962,0.009436,0.001241,0.002241,0.000441,-2.484881,-0.072741,9.494097,2.004000,0.000444,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67466776.000000,-0.004868,0.255956,0.009441,0.003371,-0.000955,0.002571,-2.483983,0.003592,9.505772,2.005000,0.002662,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67468784.000000,-0.004860,0.255989,0.009442,0.002306,0.003306,0.000441,-2.520803,-0.036820,9.472544,2.052000,0.000439,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67470784.000000,-0.004869,0.256005,0.009437,0.003371,-0.005216,-0.002755,-2.524395,-0.061965,9.489607,1.956000,-0.002822,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67472784.000000,-0.004872,0.255991,0.009440,0.002306,-0.005216,0.001506,-2.493862,-0.053883,9.535407,2.007000,0.001583,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67474784.000000,-0.004875,0.255990,0.009436,0.003371,0.001175,-0.001690,-2.493862,-0.053883,9.535407,2.002000,-0.001753,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67476784.000000,-0.004894,0.255975,0.009433,0.004436,0.001175,-0.001690,-2.458838,-0.078130,9.479729,2.004000,-0.001753,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67478784.000000,-0.004907,0.255954,0.009434,-0.003021,-0.004151,0.000441,-2.460634,-0.052086,9.456379,2.051000,0.000476,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67480784.000000,-0.004902,0.255946,0.009439,0.000175,-0.002021,0.002571,-2.477697,-0.038616,9.477932,1.957000,0.002668,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67482800.000000,-0.004922,0.255950,0.009442,0.005502,-0.002021,0.001506,-2.499250,-0.084416,9.494097,2.004000,0.001567,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67484792.000000,-0.004935,0.255963,0.009445,0.008697,0.002241,0.001506,-2.499250,-0.084416,9.494097,2.005000,0.001545,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67486800.000000,-0.004924,0.255973,0.009446,0.000175,0.004371,0.000441,-2.480391,-0.028737,9.454583,2.004000,0.000433,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67488800.000000,-0.004965,0.256019,0.009454,-0.007282,0.001175,0.003636,-2.545948,-0.079926,9.480626,2.051000,0.003753,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67490800.000000,-0.004981,0.256042,0.009448,0.003371,-0.000955,-0.002755,-2.526191,-0.071843,9.499485,1.959000,-0.002843,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67492800.000000,-0.004950,0.256054,0.009443,0.006567,0.004371,-0.002755,-2.488474,-0.017961,9.473442,2.002000,-0.002871,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67494800.000000,-0.004929,0.256069,0.009450,0.000175,0.005436,0.003636,-2.488474,-0.017961,9.473442,2.004000,0.003731,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67496800.000000,-0.004913,0.256068,0.009460,-0.000890,0.004371,0.004702,-2.464226,-0.022451,9.455482,2.008000,0.004838,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67498800.000000,-0.004896,0.256097,0.009461,0.002306,0.000110,0.000441,-2.534274,-0.025145,9.508466,2.047000,0.000455,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67500800.000000,-0.004885,0.256118,0.009472,0.003371,-0.002021,0.005767,-2.523497,-0.041310,9.485116,1.958000,0.005971,38.250000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
