I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15
12374736.000000,-0.055794,0.525432,0.001495,0.003196,0.000000,-0.005326,-2.766866,-0.259534,9.439317,2.004000,9.839899,0.001495,0.000000,-0.028306,0.240400
12376736.000000,-0.055796,0.525420,0.001481,0.004261,-0.002131,-0.005326,-2.704902,-0.289169,9.454583,2.004000,9.838153,0.001481,0.000000,-0.025221,0.246893
12378753.000000,-0.055804,0.525418,0.001474,0.002131,0.000000,-0.002131,-2.732741,-0.309824,9.441113,2.051000,9.833538,0.001474,0.000000,-0.022999,0.243811
12380761.000000,-0.055800,0.525417,0.001480,0.002131,0.000000,0.003196,-2.727353,-0.282883,9.424948,1.957000,9.815708,0.001480,0.000000,-0.025795,0.243855
12382746.000000,-0.055791,0.525424,0.001493,0.003196,0.004261,0.006392,-2.727353,-0.282883,9.424948,2.004000,9.815708,0.001493,0.000000,-0.025785,0.243863
12384750.000000,-0.055779,0.525433,0.001515,0.000000,0.005326,0.009587,-2.725557,-0.260432,9.437520,2.004000,9.826661,0.001515,0.000000,-0.028191,0.244385
12386753.000000,-0.055780,0.525430,0.001520,0.002131,0.002131,0.003196,-2.687839,-0.303538,9.422254,2.006000,9.802830,0.001520,0.000000,-0.023576,0.247682
12388753.000000,-0.055788,0.525412,0.001513,0.005326,-0.005326,-0.001065,-2.696819,-0.352032,9.408783,2.049000,9.793976,0.001513,0.000000,-0.018391,0.246453
12390771.000000,-0.055778,0.525423,0.001511,0.007457,0.004261,0.000000,-2.753396,-0.283781,9.427642,1.958000,9.825586,0.001511,0.000000,-0.025686,0.241392
12392753.000000,-0.055778,0.525428,0.001514,0.001065,0.001065,0.002131,-2.753396,-0.283781,9.427642,2.004000,9.825586,0.001514,0.000000,-0.025686,0.241397
12394753.000000,-0.055775,0.525432,0.001531,-0.002131,0.004261,0.007457,-2.696819,-0.269413,9.384536,2.004000,9.768057,0.001531,0.000000,-0.027075,0.245713
12396753.000000,-0.055779,0.525429,0.001528,0.003196,0.004261,0.000000,-2.665388,-0.310722,9.401599,2.004000,9.777061,0.001528,0.000000,-0.022741,0.249318
12398753.000000,-0.055785,0.525423,0.001522,0.004261,-0.003196,-0.001065,-2.719270,-0.326887,9.355799,2.051000,9.748449,0.001522,0.000000,-0.020860,0.242729
12400771.000000,-0.055783,0.525434,0.001532,0.000000,0.006392,0.005326,-2.727353,-0.281087,9.428540,1.957000,9.819105,0.001532,0.000000,-0.025980,0.243973
12402752.000000,-0.055770,0.525422,0.001544,0.005326,-0.005326,0.005326,-2.727353,-0.281087,9.428540,2.004000,9.819105,0.001544,0.000000,-0.025966,0.243961
12404753.000000,-0.055764,0.525417,0.001531,0.007457,-0.003196,-0.005326,-2.739925,-0.279291,9.399802,2.005000,9.794971,0.001531,0.000000,-0.026060,0.241907
12406753.000000,-0.055767,0.525422,0.001527,0.004261,0.004261,0.000000,-2.717474,-0.316111,9.431234,2.003000,9.820019,0.001527,0.000000,-0.022262,0.245035
12408753.000000,-0.055778,0.525414,0.001526,-0.002131,-0.002131,0.000000,-2.712086,-0.297252,9.402496,2.051000,9.790338,0.001526,0.000000,-0.024175,0.244727
12410757.000000,-0.055788,0.525412,0.001522,-0.003196,0.000000,-0.002131,-2.700411,-0.316111,9.368371,0.969000,9.754923,0.001522,0.000000,-0.022058,0.244923
12412753.000000,-0.055802,0.525421,0.001542,-0.003196,0.004261,0.007457,-2.700411,-0.316111,9.368371,2.993000,9.754923,0.001542,0.000000,-0.022072,0.244932
12414753.000000,-0.055792,0.525416,0.001550,0.006392,0.002131,0.004261,-2.673470,-0.298150,9.389924,2.004000,9.767652,0.001550,0.000000,-0.024050,0.248172
12416752.000000,-0.055812,0.525408,0.001532,-0.005326,-0.001065,-0.007457,-2.692329,-0.267616,9.380046,2.004000,9.762454,0.001532,0.000000,-0.027289,0.246002
12418753.000000,-0.055811,0.525411,0.001536,0.001065,0.006392,0.002131,-2.681552,-0.281087,9.429438,2.051000,9.807345,0.001536,0.000000,-0.026010,0.248461
12420771.000000,-0.055811,0.525433,0.001517,0.005326,0.013848,-0.007457,-2.719270,-0.268514,9.438418,1.957000,9.825999,0.001517,0.000000,-0.027370,0.245031
12422753.000000,-0.055800,0.525437,0.001531,0.002131,0.003196,0.006392,-2.719270,-0.268514,9.438418,2.004000,9.825999,0.001531,0.000000,-0.027359,0.245034
12424753.000000,-0.055805,0.525431,0.001533,0.003196,0.001065,0.002131,-2.686941,-0.325989,9.404293,2.004000,9.786043,0.001533,0.000000,-0.021155,0.247290
12426753.000000,-0.055790,0.525429,0.001519,0.012783,0.002131,-0.005326,-2.701309,-0.288271,9.419559,2.004000,9.803483,0.001519,0.000000,-0.025196,0.246272
12428753.000000,-0.055786,0.525428,0.001518,0.006392,0.001065,0.001065,-2.713882,-0.308028,9.406987,2.051000,9.795481,0.001518,0.000000,-0.023053,0.244701
12430772.000000,-0.055784,0.525429,0.001536,0.002131,0.000000,0.009587,-2.721066,-0.330479,9.375555,1.957000,9.768032,0.001536,0.000000,-0.020550,0.243125
12432753.000000,-0.055793,0.525414,0.001535,0.002131,-0.007457,0.001065,-2.721066,-0.330479,9.375555,2.004000,9.768032,0.001535,0.000000,-0.020558,0.243110
12434753.000000,-0.055802,0.525407,0.001533,0.000000,-0.001065,0.000000,-2.704004,-0.307130,9.397108,2.005000,9.783231,0.001533,0.000000,-0.023130,0.245369
12436753.000000,-0.055805,0.525394,0.001535,0.002131,0.002131,0.002131,-2.629466,-0.312519,9.391720,2.003000,9.757876,0.001535,0.000000,-0.022542,0.252550
12438753.000000,-0.055798,0.525395,0.001538,0.007457,0.002131,0.003196,-2.708494,-0.285577,9.398006,1.003000,9.784683,0.001538,0.000000,-0.025421,0.244922
12440772.000000,-0.055792,0.525411,0.001544,0.002131,0.007457,0.002131,-2.716576,-0.272107,9.432132,3.006000,9.819315,0.001544,0.000000,-0.026951,0.245099
12442754.000000,-0.055774,0.525419,0.001552,0.007457,0.005326,0.004261,-2.716576,-0.272107,9.432132,2.004000,9.819315,0.001552,0.000000,-0.026933,0.245106
12444754.000000,-0.055773,0.525417,0.001547,0.005326,-0.002131,-0.001065,-2.741721,-0.306232,9.387230,2.004000,9.784217,0.001547,0.000000,-0.023163,0.241395
12446753.000000,-0.055777,0.525405,0.001556,-0.001065,-0.004261,0.004261,-2.720168,-0.296354,9.456379,2.004000,9.844300,0.001556,0.000000,-0.024448,0.245443
12448753.000000,-0.055777,0.525398,0.001565,0.000000,-0.001065,0.008522,-2.675266,-0.314315,9.440214,1.002000,9.817000,0.001565,0.000000,-0.022494,0.249393
12450772.000000,-0.055799,0.525394,0.001535,0.001065,0.001065,-0.007457,-2.716576,-0.302640,9.433928,3.006000,9.821934,0.001535,0.000000,-0.023730,0.245158
12452753.000000,-0.055794,0.525390,0.001526,0.008522,0.000000,-0.003196,-2.716576,-0.302640,9.433928,2.004000,9.821934,0.001526,0.000000,-0.023725,0.245154
12454753.000000,-0.055789,0.525386,0.001527,0.009587,-0.001065,0.002131,-2.705800,-0.325091,9.424049,1.049000,9.810185,0.001527,0.000000,-0.021307,0.245948
12456753.000000,-0.055807,0.525376,0.001512,0.002131,-0.001065,-0.004261,-2.699513,-0.351134,9.445602,1.957000,9.830060,0.001512,0.000000,-0.018650,0.247183
12458753.000000,-0.055815,0.525373,0.001507,0.001065,0.003196,-0.001065,-2.683349,-0.304436,9.418661,2.004000,9.798174,0.001507,0.000000,-0.023503,0.247966
12460772.000000,-0.055802,0.525350,0.001523,0.002131,-0.003196,0.004261,-2.670776,-0.266718,9.381842,3.007000,9.758234,0.001523,0.000000,-0.027380,0.248118
12462754.000000,-0.055799,0.525343,0.001529,0.000000,-0.002131,0.005326,-2.670776,-0.266718,9.381842,1.002000,9.758234,0.001529,0.000000,-0.027377,0.248111
12464753.000000,-0.055780,0.525346,0.001556,0.006392,0.003196,0.012783,-2.707596,-0.308926,9.421355,2.050000,9.807570,0.001556,0.000000,-0.023002,0.245641
12466765.000000,-0.055774,0.525360,0.001559,0.007457,0.006392,0.003196,-2.738129,-0.321499,9.414171,1.968000,9.809553,0.001559,0.000000,-0.021637,0.242473
12468748.000000,-0.055757,0.525357,0.001557,0.008522,0.003196,-0.001065,-2.686043,-0.255044,9.431234,1.994000,9.809590,0.001557,0.000000,-0.028721,0.247997
12470787.000000,-0.055745,0.525348,0.001562,0.005326,-0.003196,0.002131,-2.718372,-0.269413,9.421355,2.004000,9.809386,0.001562,0.000000,-0.027157,0.244553
12472767.000000,-0.055739,0.525354,0.001571,0.001065,0.004261,0.004261,-2.718372,-0.269413,9.421355,2.004000,9.809386,0.001571,0.000000,-0.027151,0.244559
12474767.000000,-0.055728,0.525355,0.001576,0.007457,0.002131,0.003196,-2.698615,-0.298150,9.374658,2.050000,9.759899,0.001576,0.000000,-0.023935,0.245204
12476767.000000,-0.055723,0.525351,0.001588,0.001065,0.001065,0.005326,-2.701309,-0.277495,9.433030,1.958000,9.816116,0.001588,0.000000,-0.026314,0.246562
12478750.000000,-0.055740,0.525345,0.001577,-0.005326,0.002131,-0.004261,-2.679756,-0.270311,9.410579,2.004000,9.788420,0.001577,0.000000,-0.027024,0.248037
12480785.000000,-0.055736,0.525349,0.001582,0.004261,0.004261,0.003196,-2.703105,-0.299048,9.411477,2.004000,9.796535,0.001582,0.000000,-0.023972,0.245798
12482759.000000,-0.055719,0.525349,0.001595,0.008522,0.002131,0.006392,-2.703105,-0.299048,9.411477,2.004000,9.796535,0.001595,0.000000,-0.023955,0.245797
12484736.000000,-0.055709,0.525330,0.001610,0.002131,-0.007457,0.006392,-2.712086,-0.277495,9.419559,2.051000,9.806147,0.001610,0.000000,-0.026258,0.245107
12486736.000000,-0.055715,0.525334,0.001616,0.000000,0.002131,0.004261,-2.716576,-0.313417,9.374658,1.957000,9.765358,0.001616,0.000000,-0.022295,0.243430
12488736.000000,-0.055717,0.525334,0.001615,0.004261,0.004261,0.001065,-2.681552,-0.319703,9.392618,2.005000,9.773137,0.001615,0.000000,-0.021693,0.247390
12490772.000000,-0.055719,0.525335,0.001614,0.004261,0.004261,0.001065,-2.689635,-0.317907,9.413273,2.003000,9.795147,0.001614,0.000000,-0.021960,0.247174
12492736.000000,-0.055724,0.525325,0.001611,0.003196,-0.001065,0.000000,-2.689635,-0.317907,9.413273,2.005000,9.795147,0.001611,0.000000,-0.021965,0.247164
12494736.000000,-0.055732,0.525322,0.001602,0.000000,0.001065,-0.003196,-2.705800,-0.284679,9.431234,2.050000,9.815833,0.001602,0.000000,-0.025557,0.246049
12496736.000000,-0.055734,0.525307,0.001591,0.005326,-0.002131,-0.004261,-2.687839,-0.302640,9.446501,1.958000,9.826110,0.001591,0.000000,-0.023708,0.248235
12498736.000000,-0.055720,0.525300,0.001592,0.006392,-0.001065,0.000000,-2.699513,-0.256840,9.401599,2.004000,9.784856,0.001592,0.000000,-0.028408,0.245788
12500755.000000,-0.055708,0.525292,0.001605,0.006392,0.000000,0.006392,-2.671674,-0.298150,9.369269,2.004000,9.747305,0.001605,0.000000,-0.023896,0.247645
12502736.000000,-0.055707,0.525288,0.001615,0.001065,0.002131,0.005326,-2.671674,-0.298150,9.369269,2.004000,9.747305,0.001615,0.000000,-0.023896,0.247641
12504736.000000,-0.055719,0.525294,0.001612,-0.002131,0.007457,0.000000,-2.680655,-0.295456,9.420458,2.051000,9.798889,0.001612,0.000000,-0.024366,0.248194
12506736.000000,-0.055722,0.525301,0.001612,0.001065,0.005326,0.001065,-2.718372,-0.297252,9.438418,1.957000,9.826578,0.001612,0.000000,-0.024239,0.245010
12508736.000000,-0.055734,0.525315,0.001610,0.000000,0.003196,0.001065,-2.762376,-0.318805,9.359390,2.004000,9.763736,0.001610,0.000000,-0.021684,0.238476
12510755.000000,-0.055729,0.525327,0.001627,-0.002131,0.006392,0.007457,-2.715678,-0.261330,9.392618,2.004000,9.780822,0.001627,0.000000,-0.027914,0.243976
12512736.000000,-0.055735,0.525327,0.001632,-0.004261,0.001065,0.002131,-2.715678,-0.261330,9.392618,2.005000,9.780822,0.001632,0.000000,-0.027920,0.243977
12514736.000000,-0.055736,0.525310,0.001620,0.002131,-0.006392,-0.005326,-2.718372,-0.260432,9.435724,2.051000,9.822946,0.001620,0.000000,-0.028143,0.244913
12516736.000000,-0.055734,0.525311,0.001636,0.001065,0.004261,0.008522,-2.693227,-0.309824,9.435724,1.957000,9.817451,0.001636,0.000000,-0.022911,0.247418
12518736.000000,-0.055737,0.525310,0.001649,-0.001065,0.002131,0.006392,-2.696819,-0.303538,9.400701,2.004000,9.784587,0.001649,0.000000,-0.023460,0.246077
12520754.000000,-0.055730,0.525323,0.001653,0.003196,0.005326,0.002131,-2.729149,-0.266718,9.374658,2.004000,9.767477,0.001653,0.000000,-0.027287,0.242141
12522736.000000,-0.055718,0.525320,0.001657,0.005326,-0.002131,0.002131,-2.729149,-0.266718,9.374658,2.004000,9.767477,0.001657,0.000000,-0.027274,0.242139
12524736.000000,-0.055705,0.525311,0.001669,0.005326,0.000000,0.005326,-2.677960,-0.285577,9.413273,2.051000,9.790952,0.001669,0.000000,-0.025377,0.248266
12526736.000000,-0.055693,0.525316,0.001678,0.004261,0.005326,0.004261,-2.698615,-0.264922,9.418661,1.957000,9.801218,0.001678,0.000000,-0.027573,0.246378
12528736.000000,-0.055690,0.525311,0.001670,0.007457,0.002131,-0.002131,-2.686941,-0.309824,9.411477,2.005000,9.792422,0.001670,0.000000,-0.022782,0.247356
12530755.000000,-0.055677,0.525303,0.001664,0.013848,-0.003196,-0.001065,-2.725557,-0.329581,9.428540,2.003000,9.820115,0.001664,0.000000,-0.020736,0.244061
12532736.000000,-0.055674,0.525312,0.001682,0.003196,0.005326,0.009587,-2.725557,-0.329581,9.428540,2.004000,9.820115,0.001682,0.000000,-0.020732,0.244071
12534736.000000,-0.055671,0.525324,0.001687,0.003196,0.006392,0.003196,-2.729149,-0.297252,9.432132,2.051000,9.823529,0.001687,0.000000,-0.024167,0.243803
12536736.000000,-0.055681,0.525316,0.001677,0.001065,-0.002131,-0.003196,-2.712984,-0.307130,9.410579,1.957000,9.798654,0.001677,0.000000,-0.023056,0.244778
12538736.000000,-0.055700,0.525320,0.001679,-0.005326,0.002131,0.002131,-2.721964,-0.312519,9.387230,2.005000,9.778898,0.001679,0.000000,-0.022421,0.243243
12540755.000000,-0.055711,0.525334,0.001666,0.001065,0.008522,-0.004261,-2.712984,-0.300844,9.401599,2.004000,9.789834,0.001666,0.000000,-0.023723,0.244536
12542736.000000,-0.055690,0.525357,0.001667,0.013848,0.012783,0.002131,-2.712984,-0.300844,9.401599,2.004000,9.789834,0.001667,0.000000,-0.023702,0.244558
12544736.000000,-0.055669,0.525369,0.001678,0.007457,0.009587,0.005326,-2.695921,-0.263126,9.433928,2.051000,9.815103,0.001678,0.000000,-0.027785,0.247122
12546736.000000,-0.055678,0.525363,0.001675,0.002131,0.000000,0.000000,-2.705800,-0.328683,9.432132,1.957000,9.818069,0.001675,0.000000,-0.020845,0.246156
12548736.000000,-0.055688,0.525358,0.001670,0.000000,-0.001065,-0.001065,-2.713882,-0.303538,9.398905,2.004000,9.787579,0.001670,0.000000,-0.023404,0.244398
12550755.000000,-0.055686,0.525367,0.001676,0.001065,0.004261,0.003196,-2.730047,-0.282883,9.413273,2.004000,9.805247,0.001676,0.000000,-0.025644,0.243211
12552736.000000,-0.055686,0.525373,0.001679,0.001065,0.003196,0.002131,-2.730047,-0.282883,9.413273,2.004000,9.805247,0.001679,0.000000,-0.025644,0.243217
12554736.000000,-0.055681,0.525366,0.001673,0.005326,-0.001065,-0.002131,-2.714780,-0.278393,9.421355,2.051000,9.808642,0.001673,0.000000,-0.026140,0.244931
12556736.000000,-0.055669,0.525366,0.001685,0.003196,0.002131,0.005326,-2.716576,-0.265820,9.454583,1.958000,9.840711,0.001685,0.000000,-0.027561,0.245679
12558736.000000,-0.055683,0.525367,0.001688,-0.002131,0.002131,0.003196,-2.709392,-0.327785,9.405190,2.003000,9.793154,0.001688,0.000000,-0.020846,0.245049
12560755.000000,-0.055695,0.525377,0.001691,-0.001065,0.006392,0.003196,-2.712086,-0.322397,9.402496,2.004000,9.791133,0.001691,0.000000,-0.021420,0.244713
12562736.000000,-0.055686,0.525385,0.001704,0.006392,0.005326,0.007457,-2.712086,-0.322397,9.402496,2.005000,9.791133,0.001704,0.000000,-0.021411,0.244721
12564736.000000,-0.055685,0.525384,0.001712,-0.001065,0.000000,0.003196,-2.721066,-0.267616,9.398905,2.050000,9.788526,0.001712,0.000000,-0.027220,0.243688
12566736.000000,-0.055697,0.525373,0.001696,-0.002131,-0.003196,-0.007457,-2.699513,-0.259534,9.394414,1.958000,9.778024,0.001696,0.000000,-0.028078,0.245660
12568736.000000,-0.055697,0.525363,0.001698,0.004261,-0.003196,0.002131,-2.721066,-0.316111,9.424049,2.004000,9.814114,0.001698,0.000000,-0.022167,0.244422
12570755.000000,-0.055671,0.525372,0.001710,0.013848,0.003196,0.006392,-2.739925,-0.304436,9.404293,2.004000,9.800031,0.001710,0.000000,-0.023310,0.242012
12572736.000000,-0.055671,0.525378,0.001707,0.004261,0.002131,0.000000,-2.739925,-0.304436,9.404293,2.004000,9.800031,0.001707,0.000000,-0.023311,0.242018
12574736.000000,-0.055683,0.525368,0.001696,-0.001065,-0.005326,-0.004261,-2.732741,-0.282883,9.394414,2.051000,9.787896,0.001696,0.000000,-0.025580,0.242411
12576748.000000,-0.055684,0.525356,0.001692,0.001065,-0.005326,-0.002131,-2.723761,-0.268514,9.411477,1.957000,9.801371,0.001692,0.000000,-0.027161,0.243753
12578748.000000,-0.055693,0.525375,0.001686,0.000000,0.008522,-0.001065,-2.733639,-0.296354,9.358493,2.004000,9.754076,0.001686,0.000000,-0.024037,0.241314
12580769.000000,-0.055704,0.525401,0.001683,0.000000,0.011718,0.001065,-2.741721,-0.318805,9.397108,2.004000,9.794096,0.001683,0.000000,-0.021792,0.241674
12582751.000000,-0.055701,0.525415,0.001694,0.004261,0.005326,0.006392,-2.741721,-0.318805,9.397108,2.004000,9.794096,0.001694,0.000000,-0.021788,0.241687
12584751.000000,-0.055696,0.525423,0.001706,0.003196,0.004261,0.006392,-2.730047,-0.308028,9.421355,2.051000,9.813765,0.001706,0.000000,-0.023013,0.243519
12586751.000000,-0.055685,0.525429,0.001716,0.002131,0.004261,0.004261,-2.713882,-0.251452,9.401599,1.957000,9.788690,0.001716,0.000000,-0.028946,0.244502
12588750.000000,-0.055683,0.525441,0.001719,0.001065,0.007457,0.002131,-2.716576,-0.270311,9.425846,2.005000,9.813227,0.001719,0.000000,-0.027013,0.244949
12590769.000000,-0.055664,0.525452,0.001738,0.005326,0.004261,0.008522,-2.744416,-0.269413,9.410579,2.004000,9.806293,0.001738,0.000000,-0.027043,0.241801
12592737.000000,-0.055680,0.525465,0.001734,-0.006392,0.005326,-0.001065,-2.744416,-0.269413,9.410579,2.004000,9.806293,0.001734,0.000000,-0.027059,0.241814
12594736.000000,-0.055693,0.525475,0.001721,0.001065,0.006392,-0.004261,-2.717474,-0.307130,9.402496,2.051000,9.792136,0.001721,0.000000,-0.023039,0.244268
12596736.000000,-0.055675,0.525481,0.001729,0.008522,0.003196,0.004261,-2.730945,-0.281985,9.419559,1.957000,9.811507,0.001729,0.000000,-0.025748,0.243415
12598736.000000,-0.055667,0.525476,0.001729,0.004261,-0.002131,0.000000,-2.738129,-0.264922,9.442908,2.004000,9.835449,0.001729,0.000000,-0.027619,0.243354
12600755.000000,-0.055676,0.525473,0.001730,-0.002131,0.001065,0.001065,-2.708494,-0.290965,9.424948,2.004000,9.810720,0.001730,0.000000,-0.024814,0.245765
12602736.000000,-0.055674,0.525464,0.001739,0.001065,-0.002131,0.004261,-2.708494,-0.290965,9.424948,2.004000,9.810720,0.001739,0.000000,-0.024812,0.245757
12604736.000000,-0.055661,0.525453,0.001752,0.006392,-0.004261,0.006392,-2.716576,-0.299048,9.430336,2.051000,9.818373,0.001752,0.000000,-0.023960,0.245112
12606736.000000,-0.055653,0.525446,0.001762,0.002131,-0.001065,0.004261,-2.704902,-0.267616,9.413273,1.957000,9.797848,0.001762,0.000000,-0.027231,0.245742
12608736.000000,-0.055646,0.525456,0.001759,0.003196,0.004261,-0.001065,-2.732741,-0.249656,9.380943,2.005000,9.774062,0.001759,0.000000,-0.029039,0.242088
12610755.000000,-0.055641,0.525474,0.001755,0.008522,0.008522,0.000000,-2.732741,-0.320601,9.390822,2.004000,9.785612,0.001755,0.000000,-0.021515,0.242449
12612736.000000,-0.055647,0.525486,0.001755,0.002131,0.005326,0.002131,-2.732741,-0.320601,9.390822,2.004000,9.785612,0.001755,0.000000,-0.021520,0.242461
12614736.000000,-0.055661,0.525479,0.001749,0.000000,0.001065,-0.001065,-2.693227,-0.323295,9.433928,2.051000,9.816160,0.001749,0.000000,-0.021405,0.247548
12616736.000000,-0.055658,0.525485,0.001747,0.005326,0.003196,0.000000,-2.734537,-0.296354,9.418661,1.957000,9.812069,0.001747,0.000000,-0.024203,0.243054
12618736.000000,-0.055642,0.525480,0.001757,0.008522,0.000000,0.005326,-2.698615,-0.300844,9.407885,2.004000,9.791901,0.001757,0.000000,-0.023675,0.246270
12620755.000000,-0.055641,0.525478,0.001769,0.002131,0.000000,0.006392,-2.719270,-0.315213,9.418661,2.004000,9.808413,0.001769,0.000000,-0.022187,0.244559
12622736.000000,-0.055666,0.525457,0.001747,-0.002131,-0.008522,-0.008522,-2.719270,-0.315213,9.418661,2.004000,9.808413,0.001747,0.000000,-0.022212,0.244538
12624736.000000,-0.055681,0.525439,0.001758,-0.002131,-0.008522,0.006392,-2.731843,-0.352930,9.426744,2.052000,9.820948,0.001758,0.000000,-0.018259,0.243556
12626736.000000,-0.055684,0.525428,0.001768,0.004261,-0.002131,0.006392,-2.690533,-0.352930,9.410579,1.956000,9.794004,0.001768,0.000000,-0.018198,0.247137
12628736.000000,-0.055680,0.525427,0.001778,0.003196,0.002131,0.005326,-2.708494,-0.304436,9.442011,2.004000,9.827522,0.001778,0.000000,-0.023448,0.246210
12630755.000000,-0.055681,0.525428,0.001777,0.003196,0.002131,0.001065,-2.721964,-0.307130,9.426744,2.004000,9.816665,0.001777,0.000000,-0.023112,0.244467
12632736.000000,-0.055699,0.525417,0.001775,-0.004261,-0.004261,0.000000,-2.721964,-0.307130,9.426744,2.014000,9.816665,0.001775,0.000000,-0.023129,0.244455
12634736.000000,-0.055707,0.525415,0.001769,0.002131,0.000000,-0.001065,-2.715678,-0.317907,9.384536,2.041000,9.774737,0.001769,0.000000,-0.021845,0.243885
12636736.000000,-0.055707,0.525417,0.001763,0.007457,0.003196,-0.001065,-2.709392,-0.325989,9.421355,1.959000,9.808619,0.001763,0.000000,-0.021120,0.245552
12638736.000000,-0.055698,0.525404,0.001772,0.005326,-0.007457,0.004261,-2.740823,-0.296354,9.397108,2.003000,9.793139,0.001772,0.000000,-0.024172,0.241744
12640754.000000,-0.055688,0.525389,0.001777,0.004261,-0.005326,0.002131,-2.700411,-0.267616,9.396211,2.004000,9.780215,0.001777,0.000000,-0.027214,0.245645
12642736.000000,-0.055680,0.525395,0.001774,0.005326,0.005326,-0.001065,-2.700411,-0.267616,9.396211,2.003000,9.780215,0.001774,0.000000,-0.027206,0.245651
12644736.000000,-0.055687,0.525398,0.001768,0.002131,0.003196,-0.001065,-2.713882,-0.311620,9.412375,2.051000,9.800769,0.001768,0.000000,-0.022592,0.244826
12646736.000000,-0.055685,0.525380,0.001780,0.003196,-0.006392,0.006392,-2.700411,-0.320601,9.422254,1.962000,9.806828,0.001780,0.000000,-0.021672,0.246415
12648736.000000,-0.055679,0.525377,0.001791,0.002131,0.000000,0.005326,-2.713882,-0.282883,9.399802,2.002000,9.787822,0.001791,0.000000,-0.025593,0.244425
12650755.000000,-0.055677,0.525389,0.001797,0.001065,0.007457,0.003196,-2.712984,-0.280189,9.413273,2.002000,9.800433,0.001797,0.000000,-0.025920,0.244903
12652736.000000,-0.055685,0.525390,0.001801,-0.003196,0.002131,0.002131,-2.712984,-0.280189,9.413273,2.004000,9.800433,0.001801,0.000000,-0.025928,0.244904
12654736.000000,-0.055691,0.525395,0.001792,0.003196,0.004261,-0.002131,-2.707596,-0.309824,9.381842,2.051000,9.769648,0.001792,0.000000,-0.022679,0.244575
12656736.000000,-0.055701,0.525389,0.001783,0.000000,0.000000,-0.003196,-2.690533,-0.292762,9.389026,1.957000,9.771309,0.001783,0.000000,-0.024530,0.246435
12658736.000000,-0.055703,0.525387,0.001793,-0.002131,-0.002131,0.004261,-2.741721,-0.275699,9.398905,2.004000,9.794512,0.001793,0.000000,-0.026378,0.241672
12660755.000000,-0.055689,0.525389,0.001790,0.010653,0.002131,0.000000,-2.713882,-0.297252,9.404293,2.004000,9.792561,0.001790,0.000000,-0.024091,0.244575
12662736.000000,-0.055673,0.525384,0.001801,0.008522,-0.001065,0.005326,-2.713882,-0.297252,9.404293,2.005000,9.792561,0.001801,0.000000,-0.024075,0.244571
12664736.000000,-0.055682,0.525384,0.001780,0.004261,0.002131,-0.007457,-2.717474,-0.305334,9.414171,2.051000,9.803291,0.001780,0.000000,-0.023260,0.244506
12666736.000000,-0.055679,0.525389,0.001783,0.000000,0.000000,0.001065,-2.748008,-0.249656,9.373759,1.957000,9.771450,0.001783,0.000000,-0.029051,0.240316
12668736.000000,-0.055682,0.525394,0.001789,-0.004261,0.000000,0.002131,-2.748008,-0.249656,9.373759,2.004000,9.771450,0.001789,0.000000,-0.029055,0.240321
12670755.000000,-0.055678,0.525396,0.001802,0.004261,0.001065,0.007457,-2.728251,-0.324193,9.422254,2.004000,9.814648,0.001802,0.000000,-0.021284,0.243708
12672736.000000,-0.055666,0.525413,0.001822,0.006392,0.008522,0.010653,-2.728251,-0.324193,9.422254,2.004000,9.814648,0.001822,0.000000,-0.021272,0.243725
12674736.000000,-0.055665,0.525405,0.001828,0.002131,-0.001065,0.003196,-2.704004,-0.299946,9.423152,2.051000,9.808027,0.001828,0.000000,-0.023845,0.246095
12676736.000000,-0.055677,0.525412,0.001813,0.002131,0.002131,-0.005326,-2.747110,-0.306232,9.382740,1.957000,9.781422,0.001813,0.000000,-0.023050,0.240733
12678736.000000,-0.055681,0.525417,0.001808,0.002131,0.004261,-0.002131,-2.729149,-0.316111,9.368371,1.002000,9.762918,0.001808,0.000000,-0.021952,0.242100
12680755.000000,-0.055687,0.525418,0.001808,0.005326,0.004261,0.002131,-2.694125,-0.344848,9.437520,3.006000,9.820591,0.001808,0.000000,-0.019163,0.247521
12682748.000000,-0.055693,0.525421,0.001808,0.004261,0.005326,0.002131,-2.694125,-0.344848,9.437520,2.005000,9.820591,0.001808,0.000000,-0.019169,0.247523
12684748.000000,-0.055688,0.525412,0.001822,0.001065,-0.001065,0.006392,-2.710290,-0.286475,9.471646,2.059000,9.855954,0.001822,0.000000,-0.025452,0.246832
12686748.000000,-0.055685,0.525408,0.001818,0.005326,-0.001065,-0.001065,-2.721066,-0.294558,9.399802,1.949000,9.790161,0.001818,0.000000,-0.024359,0.243760
12688751.000000,-0.055678,0.525412,0.001826,0.004261,0.003196,0.004261,-2.709392,-0.291864,9.396211,2.003000,9.783392,0.001826,0.000000,-0.024626,0.244806
12690770.000000,-0.055669,0.525416,0.001843,0.003196,0.003196,0.008522,-2.704902,-0.293660,9.379148,2.005000,9.765815,0.001843,0.000000,-0.024369,0.244770
12692751.000000,-0.055671,0.525436,0.001842,0.002131,0.011718,0.001065,-2.704902,-0.293660,9.379148,2.004000,9.765815,0.001842,0.000000,-0.024371,0.244790
