I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15
18452772.000000,0.072665,0.331569,2.511601,-0.752077,-0.051133,2.465022,-3.449378,0.471472,9.393517,2.004000,10.017917,21.361137,0.000000,0.022515,-0.019946
18454772.000000,0.072511,0.331447,2.516731,-0.747816,-0.057524,2.452239,-3.311080,-1.330000,8.969641,2.004000,9.653320,21.366266,0.000000,0.219716,-0.018661
18456772.000000,0.072628,0.331225,2.521913,-0.698813,-0.055394,2.406432,-2.805482,-0.335868,9.155535,2.051000,9.581615,21.371449,0.000000,0.109297,0.034073
18458772.000000,0.073105,0.331091,2.526905,-0.679639,-0.034088,2.400041,-3.183558,1.361431,9.588391,1.957000,10.194400,21.376440,0.000000,-0.067940,0.013494
18460772.000000,0.073545,0.330943,2.532125,-0.720119,-0.035154,2.450108,-3.183558,1.361431,9.588391,2.005000,10.194400,21.381660,0.000000,-0.067500,0.013345
18462772.000000,0.073671,0.330858,2.537339,-0.758468,-0.053263,2.468218,-3.659520,0.089804,9.355799,2.004000,10.046448,21.386875,0.000000,0.064073,-0.041980
18464772.000000,0.073599,0.330658,2.542466,-0.745685,-0.069242,2.446913,-3.072201,-0.904328,9.083692,2.004000,9.631701,21.392002,0.000000,0.172827,0.006018
18466772.000000,0.073770,0.330403,2.547704,-0.720119,-0.060720,2.426672,-2.764172,0.083518,9.259708,2.051000,9.663841,21.397240,0.000000,0.064751,0.040319
18468772.000000,0.074072,0.330299,2.552771,-0.719054,-0.041545,2.446913,-3.403578,0.700473,9.359390,1.957000,9.983646,21.402308,0.000000,-0.000630,-0.017591
18470772.000000,0.074373,0.330202,2.558016,-0.731837,-0.034088,2.473544,-3.403578,0.700473,9.359390,2.004000,9.983646,21.407553,0.000000,-0.000329,-0.017688
18472772.000000,0.074430,0.330078,2.563210,-0.745685,-0.043676,2.467153,-3.408068,-0.357421,9.547979,2.004000,10.144288,21.412746,0.000000,0.111847,-0.012545
18474772.000000,0.074327,0.329844,2.568314,-0.730771,-0.052198,2.439456,-2.727353,-1.136023,9.108837,2.005000,9.576008,21.417850,0.000000,0.198403,0.041035
18476772.000000,0.074448,0.329675,2.573498,-0.699879,-0.039415,2.407498,-2.922228,-0.266718,9.072915,2.050000,9.535635,21.423035,0.000000,0.103837,0.018210
18478772.000000,0.074740,0.329623,2.578446,-0.688161,-0.026632,2.389388,-3.547265,0.563072,9.495893,1.958000,10.152444,21.427982,0.000000,0.015513,-0.027308
18480772.000000,0.075012,0.329552,2.583533,-0.705205,-0.034088,2.401106,-3.547265,0.563072,9.495893,2.004000,10.152444,21.433069,0.000000,0.015785,-0.027379
18482772.000000,0.075269,0.329408,2.588678,-0.725445,-0.046872,2.429868,-3.317366,0.598994,9.504873,2.004000,10.084955,21.438213,0.000000,0.012332,-0.005775
18484772.000000,0.075345,0.329193,2.593818,-0.727576,-0.051133,2.443717,-2.819851,-0.297252,9.030707,2.004000,9.465389,21.443354,0.000000,0.108249,0.026689
18486772.000000,0.075425,0.329064,2.599058,-0.716923,-0.046872,2.434129,-3.211397,-0.369095,8.964252,2.051000,9.529277,21.448593,0.000000,0.116576,-0.014668
18488772.000000,0.075702,0.328951,2.604088,-0.710531,-0.044741,2.430933,-3.505955,0.603484,9.616231,1.958000,10.253185,21.453623,0.000000,0.013027,-0.020027
18490772.000000,0.075953,0.328837,2.609248,-0.728641,-0.043676,2.437325,-3.505955,0.603484,9.616231,2.004000,10.253185,21.458784,0.000000,0.013278,-0.020142
18492776.000000,0.076115,0.328664,2.614418,-0.744620,-0.057524,2.447978,-3.203315,0.275699,9.226480,2.004000,9.770628,21.463953,0.000000,0.046242,-0.005365
18494776.000000,0.076083,0.328543,2.616984,-0.745685,-0.060720,2.450108,-2.819851,-0.793869,9.091774,1.002000,9.552075,21.466518,0.000000,0.163179,0.028870
18496776.000000,0.075881,0.328291,2.624663,-0.714792,-0.050067,2.413889,-3.130573,-1.347063,9.248932,3.053000,9.856866,21.474197,0.000000,0.220509,0.005090
18498776.000000,0.075776,0.328151,2.629490,-0.686030,-0.042611,2.367018,-3.130573,-1.347063,9.248932,1.957000,9.856866,21.479025,0.000000,0.220404,0.004950
18500772.000000,0.075984,0.328061,2.634443,-0.675378,-0.045806,2.345712,-3.442194,0.171526,9.248034,2.004000,9.869359,21.483976,0.000000,0.057439,-0.028204
18502772.000000,0.076449,0.327913,2.639520,-0.700944,-0.045806,2.381931,-3.281444,1.620067,9.476136,2.005000,10.158231,21.489054,0.000000,-0.092877,-0.001020
18504772.000000,0.076631,0.327723,2.644679,-0.738228,-0.044741,2.442652,-3.055138,0.366401,9.462666,2.004000,9.950385,21.494213,0.000000,0.037930,0.015645
18506772.000000,0.076425,0.327571,2.649926,-0.751011,-0.055394,2.456500,-3.266178,-1.433275,9.061241,2.051000,9.737982,21.499460,0.000000,0.233302,-0.014465
18508772.000000,0.076516,0.327424,2.654882,-0.715858,-0.049002,2.406432,-3.142248,-0.168832,9.076508,1.961000,9.606520,21.504417,0.000000,0.095115,-0.005804
18510772.000000,0.076662,0.327299,2.659898,-0.682835,-0.037284,2.387258,-3.142248,-0.168832,9.076508,2.000000,9.606520,21.509434,0.000000,0.095261,-0.005929
18512772.000000,0.077147,0.327109,2.665093,-0.711597,-0.038350,2.431999,-3.122491,1.720648,9.777878,2.010000,10.407568,21.514629,0.000000,-0.097043,0.022395
18514772.000000,0.077220,0.326991,2.670301,-0.760599,-0.039415,2.478870,-3.409864,-0.062863,9.416865,1.998000,10.015412,21.519836,0.000000,0.083895,-0.020417
18516772.000000,0.076943,0.326809,2.675549,-0.755273,-0.051133,2.462891,-3.027299,-1.689216,8.904083,2.051000,9.555140,21.525085,0.000000,0.264428,0.004430
18518772.000000,0.077044,0.326597,2.680479,-0.704140,-0.046872,2.401106,-2.810871,-0.185895,9.204927,1.957000,9.626330,21.530016,0.000000,0.097236,0.030281
18520772.000000,0.077176,0.326395,2.685491,-0.682835,-0.040480,2.381931,-2.810871,-0.185895,9.204927,2.005000,9.626330,21.535027,0.000000,0.097368,0.030079
18522772.000000,0.077549,0.326278,2.690629,-0.713727,-0.040480,2.419216,-3.431417,1.202478,9.453685,2.004000,10.128807,21.540165,0.000000,-0.048968,-0.019339
18524772.000000,0.077637,0.326177,2.695770,-0.738228,-0.044741,2.440521,-3.484402,-0.060169,9.261504,2.004000,9.895460,21.545305,0.000000,0.084133,-0.033660
18526792.000000,0.077547,0.325924,2.700944,-0.725445,-0.058590,2.418150,-2.780337,-0.929473,9.146555,2.051000,9.604877,21.550480,0.000000,0.178819,0.032249
18528772.000000,0.077714,0.325711,2.705873,-0.703075,-0.055394,2.395780,-2.894388,0.173322,9.155535,1.957000,9.603715,21.555408,0.000000,0.058785,0.019569
18530772.000000,0.077897,0.325525,2.710937,-0.698813,-0.038350,2.402171,-2.894388,0.173322,9.155535,2.004000,9.603715,21.560472,0.000000,0.058968,0.019383
18532772.000000,0.078211,0.325430,2.716083,-0.709466,-0.038350,2.427738,-3.522120,0.851344,9.421355,2.005000,10.094159,21.565619,0.000000,-0.011908,-0.030996
18534772.000000,0.078400,0.325257,2.721252,-0.732902,-0.055394,2.449043,-3.383821,0.409507,9.674603,2.004000,10.257480,21.570787,0.000000,0.036097,-0.010928
18536772.000000,0.078378,0.325032,2.726515,-0.753142,-0.055394,2.451174,-2.976110,-0.434652,9.278567,2.051000,9.753869,21.576050,0.000000,0.125188,0.014966
18538772.000000,0.078354,0.324842,2.731541,-0.744620,-0.050067,2.454369,-3.003949,-0.529845,9.118715,1.957000,9.615374,21.581076,0.000000,0.136394,0.007111
18540772.000000,0.078368,0.324650,2.736643,-0.717988,-0.050067,2.433064,-3.003949,-0.529845,9.118715,2.004000,9.615374,21.586178,0.000000,0.136408,0.006920
18542772.000000,0.078470,0.324503,2.741720,-0.704140,-0.045806,2.414954,-3.285037,-0.191283,9.412375,2.004000,9.971002,21.591255,0.000000,0.098790,-0.011227
18544772.000000,0.078648,0.324328,2.746781,-0.705205,-0.053263,2.400041,-3.155719,0.251452,9.254320,2.005000,9.780809,21.596317,0.000000,0.051483,-0.004193
18546780.000000,0.078759,0.324100,2.751937,-0.715858,-0.058590,2.395780,-2.900675,0.047596,9.098061,2.050000,9.549392,21.601473,0.000000,0.073528,0.015469
18548772.000000,0.078830,0.323913,2.756870,-0.710531,-0.049002,2.403237,-3.019216,-0.208346,9.254320,1.958000,9.736607,21.606405,0.000000,0.101339,0.008627
18550772.000000,0.078908,0.323727,2.761927,-0.708401,-0.045806,2.407498,-3.019216,-0.208346,9.254320,2.004000,9.736607,21.611464,0.000000,0.101417,0.008440
18552772.000000,0.079071,0.323611,2.766995,-0.705205,-0.039415,2.404302,-3.401782,0.184997,9.438418,2.004000,10.034445,21.616531,0.000000,0.059473,-0.022254
18554772.000000,0.079362,0.323445,2.772103,-0.712662,-0.049002,2.413889,-3.246421,0.876489,9.399802,2.004000,9.983174,21.621639,0.000000,-0.013615,-0.007767
18556788.000000,0.079514,0.323243,2.777409,-0.744620,-0.056459,2.459696,-3.161107,0.335868,9.322571,2.051000,9.849656,21.626945,0.000000,0.043502,-0.003474
18558772.000000,0.079423,0.323075,2.782473,-0.760599,-0.042611,2.475675,-3.105428,-0.738190,9.195049,1.958000,9.733321,21.632010,0.000000,0.159532,-0.001654
18560772.000000,0.079347,0.322906,2.787591,-0.741424,-0.043676,2.444782,-3.105428,-0.738190,9.195049,2.004000,9.733321,21.637127,0.000000,0.159456,-0.001823
18562772.000000,0.079401,0.322731,2.792666,-0.714792,-0.043676,2.417085,-3.050648,-0.264024,9.192355,2.004000,9.688939,21.642202,0.000000,0.108115,0.002423
18564774.000000,0.079646,0.322545,2.797793,-0.708401,-0.045806,2.428803,-3.107224,0.574747,9.380943,2.004000,9.898852,21.647329,0.000000,0.018455,0.003250
18566788.000000,0.079670,0.322374,2.803056,-0.732902,-0.044741,2.450108,-3.189844,-0.338562,9.347716,2.051000,9.882790,21.652592,0.000000,0.115873,-0.006278
18568780.000000,0.079475,0.322200,2.807985,-0.726510,-0.050067,2.423477,-3.067710,-1.391067,9.073813,1.957000,9.678843,21.657520,0.000000,0.231596,-0.000312
18570784.000000,0.079315,0.322021,2.812913,-0.687096,-0.055394,2.367018,-3.067710,-1.391067,9.073813,2.004000,9.678843,21.662449,0.000000,0.231436,-0.000491
18572788.000000,0.079588,0.321839,2.817901,-0.672182,-0.050067,2.359561,-3.051546,0.591810,9.203132,2.007000,9.713898,21.667437,0.000000,0.015371,0.002286
18574788.000000,0.080017,0.321687,2.823056,-0.710531,-0.041545,2.428803,-3.364962,1.588636,9.634192,2.002000,10.327845,21.672592,0.000000,-0.083408,-0.010186
18576788.000000,0.079997,0.321525,2.828377,-0.757403,-0.051133,2.478870,-3.298507,-0.378076,9.237257,2.051000,9.815804,21.677914,0.000000,0.120904,-0.021184
18578788.000000,0.079802,0.321296,2.833394,-0.744620,-0.060720,2.467153,-2.933004,-1.319223,9.108837,1.957000,9.659905,21.682930,0.000000,0.223631,0.012799
18580810.000000,0.079643,0.321076,2.838440,-0.709466,-0.057524,2.423477,-2.933004,-1.319223,9.108837,2.004000,9.659905,21.687977,0.000000,0.223472,0.012579
18582788.000000,0.079858,0.320874,2.843559,-0.704140,-0.045806,2.428803,-3.001255,0.428366,9.352206,2.004000,9.831317,21.693096,0.000000,0.034086,0.010647
18584788.000000,0.080140,0.320749,2.848763,-0.723315,-0.042611,2.460761,-3.471829,0.862120,9.459971,2.004000,10.113749,21.698299,0.000000,-0.010743,-0.029656
18586788.000000,0.080050,0.320551,2.854071,-0.746750,-0.046872,2.468218,-3.054240,-0.748967,9.248932,2.061000,9.768934,21.703608,0.000000,0.160853,0.002571
18588788.000000,0.079913,0.320311,2.858987,-0.725445,-0.051133,2.425607,-2.717474,-1.048015,9.070221,1.948000,9.526380,21.708523,0.000000,0.194947,0.031036
18590788.000000,0.079812,0.320064,2.863977,-0.693487,-0.054328,2.393649,-2.717474,-1.048015,9.070221,2.004000,9.526380,21.713512,0.000000,0.194847,0.030789
18592788.000000,0.080061,0.319901,2.869025,-0.691357,-0.049002,2.392584,-3.178169,0.609770,9.228276,2.004000,9.779246,21.718561,0.000000,0.014081,-0.011101
18594788.000000,0.080429,0.319769,2.874172,-0.712662,-0.044741,2.427738,-3.534692,1.365023,9.722199,2.004000,10.434486,21.723707,0.000000,-0.059062,-0.025820
18596790.000000,0.080514,0.319530,2.879493,-0.743555,-0.051133,2.474609,-3.007542,0.069149,9.587493,2.051000,10.048388,21.729029,0.000000,0.073302,0.015565
18598788.000000,0.080377,0.319295,2.884532,-0.749946,-0.057524,2.473544,-2.814463,-0.920493,8.921146,1.957000,9.399754,21.734068,0.000000,0.183194,0.015212
18600788.000000,0.080267,0.319090,2.889633,-0.724380,-0.042611,2.442652,-2.814463,-0.920493,8.921146,2.005000,9.399754,21.739168,0.000000,0.183084,0.015006
18602788.000000,0.080425,0.318958,2.894763,-0.699879,-0.030893,2.438390,-3.193436,0.123032,9.257912,2.004000,9.793983,21.744297,0.000000,0.067136,-0.013176
18604792.000000,0.080671,0.318811,2.899940,-0.720119,-0.041545,2.452239,-3.402680,0.750763,9.671011,2.004000,10.279608,21.749474,0.000000,0.003197,-0.018566
18606788.000000,0.080710,0.318636,2.905235,-0.751011,-0.051133,2.463957,-3.161107,-0.030533,9.068425,2.051000,9.603638,21.754768,0.000000,0.084077,-0.016775
18608792.000000,0.080617,0.318386,2.910264,-0.741424,-0.049002,2.466087,-2.696819,-0.748069,9.090877,1.957000,9.511912,21.759798,0.000000,0.162720,0.030923
18610792.000000,0.080548,0.318125,2.915359,-0.719054,-0.054328,2.440521,-2.696819,-0.748069,9.090877,2.004000,9.511912,21.764893,0.000000,0.162651,0.030662
18612802.000000,0.080537,0.317931,2.920411,-0.698813,-0.047937,2.416020,-2.999459,-0.598096,9.208520,2.004000,9.703160,21.769945,0.000000,0.145397,0.003662
18614788.000000,0.080759,0.317798,2.925486,-0.689226,-0.046872,2.407498,-3.385617,0.471472,9.378249,2.005000,9.981796,21.775021,0.000000,0.030529,-0.028246
18616788.000000,0.081021,0.317587,2.930712,-0.714792,-0.051133,2.420281,-3.063220,0.866610,9.406987,2.050000,9.931049,21.780247,0.000000,-0.010843,0.004025
18618788.000000,0.081018,0.317363,2.935727,-0.732902,-0.051133,2.451174,-2.951863,-0.331377,9.414171,1.958000,9.871673,21.785261,0.000000,0.116203,0.013694
18620788.000000,0.081017,0.317145,2.940894,-0.736098,-0.044741,2.467153,-2.951863,-0.331377,9.414171,2.004000,9.871673,21.790428,0.000000,0.116203,0.013476
18622788.000000,0.080893,0.317000,2.945957,-0.712662,-0.039415,2.427738,-3.152126,-1.034544,9.098959,2.004000,9.684897,21.795490,0.000000,0.194106,-0.014506
18624788.000000,0.081193,0.316837,2.951033,-0.688161,-0.041545,2.401106,-3.203315,0.907920,9.474340,2.006000,10.042344,21.800566,0.000000,-0.014344,-0.007817
18626790.000000,0.081374,0.316743,2.953588,-0.700944,-0.044741,2.419216,-3.210499,1.336286,9.715913,1.000000,10.319492,21.803120,0.000000,-0.055304,0.000382
18628788.000000,0.081170,0.316441,2.961425,-0.774447,-0.052198,2.500176,-3.042565,-0.694186,9.064833,3.007000,9.586986,21.810957,0.000000,0.157601,-0.006507
18630788.000000,0.081043,0.316233,2.966588,-0.759534,-0.058590,2.472479,-3.042565,-0.694186,9.064833,2.004000,9.586986,21.816120,0.000000,0.157474,-0.006715
18632790.000000,0.080813,0.316009,2.971627,-0.706270,-0.047937,2.427738,-2.800094,-1.562593,9.057649,2.004000,9.608498,21.821159,0.000000,0.251648,0.020299
18634790.000000,0.081013,0.315842,2.976669,-0.678573,-0.039415,2.396845,-3.078487,0.343950,9.318978,2.004000,9.820323,21.826200,0.000000,0.044121,-0.003015
18636788.000000,0.081187,0.315772,2.979208,-0.681769,-0.038350,2.402171,-3.292221,1.108184,9.451889,1.002000,10.070004,21.828739,0.000000,-0.035525,-0.017285
18638788.000000,0.081040,0.315487,2.986856,-0.733967,-0.047937,2.441586,-3.065016,-0.705861,9.271382,3.006000,9.790357,21.836388,0.000000,0.157026,-0.002931
18640788.000000,0.080947,0.315313,2.991927,-0.726510,-0.041545,2.427738,-3.065016,-0.705861,9.271382,2.004000,9.790357,21.841457,0.000000,0.156933,-0.003105
18642788.000000,0.080937,0.315125,2.996935,-0.696683,-0.040480,2.393649,-2.890796,-0.462491,9.098061,2.005000,9.557474,21.846466,0.000000,0.131728,0.007848
18644788.000000,0.081096,0.315049,2.999466,-0.690291,-0.040480,2.395780,-3.241930,1.088427,9.500383,1.002000,10.097132,21.848997,0.000000,-0.032973,-0.011815
18646788.000000,0.081329,0.314925,3.004611,-0.721184,-0.040480,2.438390,-3.432315,0.831587,9.455482,2.004000,10.093486,21.854141,0.000000,-0.006393,-0.032048
18648790.000000,0.081207,0.314712,3.009768,-0.758468,-0.053263,2.469283,-3.030891,-0.648386,9.301018,2.004000,9.803859,21.859299,0.000000,0.150805,0.000410
18650788.000000,0.081075,0.314467,3.014945,-0.765925,-0.069242,2.481001,-3.030891,-0.648386,9.301018,2.004000,9.803859,21.864477,0.000000,0.150674,0.000165
18652790.000000,0.080843,0.314267,3.020149,-0.742489,-0.059655,2.444782,-3.021012,-1.188109,8.872652,2.051000,9.447861,21.869682,0.000000,0.213958,-0.011205
18654788.000000,0.080932,0.314106,3.025083,-0.710531,-0.044741,2.406432,-3.146738,0.141891,9.341430,1.957000,9.858215,21.874617,0.000000,0.065744,-0.010779
18656788.000000,0.081135,0.313917,3.030138,-0.691357,-0.042611,2.402171,-3.079385,0.533437,9.574022,2.004000,10.071200,21.879671,0.000000,0.025476,0.003179
18658788.000000,0.081133,0.313707,3.035193,-0.715858,-0.051133,2.414954,-2.955455,-0.274801,9.257912,2.005000,9.722096,21.884727,0.000000,0.110807,0.004825
18660788.000000,0.081120,0.313497,3.040248,-0.721184,-0.051133,2.416020,-2.955455,-0.274801,9.257912,2.004000,9.722096,21.889782,0.000000,0.110794,0.004615
18662788.000000,0.081164,0.313301,3.045409,-0.706270,-0.051133,2.407498,-2.979702,-0.114051,9.058547,2.051000,9.536714,21.894943,0.000000,0.093754,-0.004465
18664788.000000,0.081325,0.313169,3.050351,-0.702009,-0.047937,2.406432,-3.346103,0.440938,9.306406,1.957000,9.899496,21.899885,0.000000,0.033981,-0.031630
18666772.000000,0.081502,0.313019,3.055477,-0.707336,-0.030893,2.436260,-3.221276,0.475962,9.642274,2.004000,10.177259,21.905010,0.000000,0.032180,-0.009037
18668788.000000,0.081548,0.312813,3.060609,-0.731837,-0.044741,2.447978,-2.911451,0.036820,9.160923,2.004000,9.612514,21.910143,0.000000,0.077529,0.005098
18670788.000000,0.081587,0.312598,3.065768,-0.737163,-0.047937,2.454369,-2.911451,0.036820,9.160923,2.010000,9.612514,21.915302,0.000000,0.077568,0.004883
18672788.000000,0.081618,0.312422,3.071039,-0.728641,-0.029827,2.465022,-2.979702,-0.122134,9.263300,2.045000,9.731509,21.920572,0.000000,0.094802,0.001233
18674788.000000,0.081602,0.312258,3.076057,-0.730771,-0.038350,2.454369,-3.090162,-0.288271,9.291140,1.958000,9.795789,21.925591,0.000000,0.112619,-0.008682
18676772.000000,0.081771,0.312073,3.081186,-0.716923,-0.038350,2.438390,-3.012930,0.539723,9.316284,2.004000,9.806232,21.930719,0.000000,0.023903,-0.000225
18678788.000000,0.081908,0.311876,3.086324,-0.712662,-0.040480,2.446913,-2.955455,0.316111,9.265994,2.004000,9.731048,21.935858,0.000000,0.047806,0.003288
18680808.000000,0.082037,0.311675,3.091511,-0.723315,-0.040480,2.470348,-2.955455,0.316111,9.265994,2.004000,9.731048,21.941044,0.000000,0.047935,0.003086
18682788.000000,0.081987,0.311495,3.096835,-0.727576,-0.031958,2.490588,-2.913247,-0.551398,8.967844,2.051000,9.445278,21.946367,0.000000,0.143396,-0.002052
18684788.000000,0.081992,0.311369,3.101857,-0.715858,-0.026632,2.457565,-3.176373,-0.320601,9.262403,1.957000,9.797154,21.951389,0.000000,0.116592,-0.018811
18686772.000000,0.082290,0.311236,3.106990,-0.696683,-0.026632,2.430933,-3.192538,1.027360,9.368371,2.005000,9.950585,21.956522,0.000000,-0.026936,-0.015380
18688772.000000,0.082516,0.311067,3.112169,-0.710531,-0.030893,2.459696,-3.123389,0.731006,9.535407,2.004000,10.060513,21.961700,0.000000,0.006003,-0.004610
18690772.000000,0.082704,0.310881,3.117451,-0.744620,-0.035154,2.509763,-3.123389,0.731006,9.535407,2.004000,10.060513,21.966984,0.000000,0.006191,-0.004797
18692772.000000,0.082474,0.310689,3.122803,-0.765925,-0.038350,2.512959,-2.978804,-1.080344,9.048668,2.051000,9.587430,21.972336,0.000000,0.201304,-0.005239
18694772.000000,0.082473,0.310522,3.127861,-0.729706,-0.030893,2.475675,-3.005746,-0.240675,9.230073,1.957000,9.710133,21.977394,0.000000,0.108542,-0.004195
18696772.000000,0.082884,0.310350,3.133097,-0.702009,-0.023436,2.474609,-3.080283,1.565287,9.575819,2.004000,10.180107,21.982630,0.000000,-0.079146,0.002953
18698772.000000,0.083046,0.310211,3.138417,-0.740359,-0.021305,2.528938,-3.192538,0.504699,9.356696,2.005000,9.899231,21.987949,0.000000,0.029159,-0.018162
18700772.000000,0.083174,0.310086,-3.139353,-0.772317,-0.010653,2.574744,-3.192538,0.504699,9.356696,2.004000,9.899231,21.993364,0.000000,0.029286,-0.018288
18702772.000000,0.082910,0.309907,-3.133911,-0.770186,-0.035154,2.559830,-3.267974,-1.422498,9.664724,2.050000,10.300974,21.998806,0.000000,0.229045,-0.012920
18704772.000000,0.082762,0.309660,-3.128839,-0.755273,-0.054328,2.487392,-2.652815,-0.675327,8.630180,1.962000,9.053922,22.003880,0.000000,0.160854,0.012295
18706772.000000,0.083154,0.309452,-3.123621,-0.707336,-0.040480,2.473544,-3.054240,1.552714,9.531815,2.000000,10.128909,22.009098,0.000000,-0.078326,0.003148
18708772.000000,0.083402,0.309297,-3.118325,-0.714792,-0.029827,2.516155,-3.303895,0.771418,9.686277,2.004000,10.263273,22.014393,0.000000,0.003929,-0.018454
18710772.000000,0.083552,0.309136,-3.112947,-0.775513,-0.028762,2.555569,-3.303895,0.771418,9.686277,2.004000,10.263273,22.019772,0.000000,0.004080,-0.018615
18712772.000000,0.083348,0.308952,-3.107476,-0.786165,-0.033023,2.560896,-3.050648,-0.872897,9.157331,2.055000,9.691497,22.025242,0.000000,0.178383,-0.011269
18714772.000000,0.083387,0.308709,-3.102304,-0.755273,-0.045806,2.533199,-2.717474,0.088008,8.890613,1.954000,9.297064,22.030415,0.000000,0.073488,0.012085
18716772.000000,0.083712,0.308533,-3.096930,-0.742489,-0.035154,2.545982,-3.279648,1.374004,9.630599,2.004000,10.266081,22.035789,0.000000,-0.058003,-0.016631
18718772.000000,0.083776,0.308373,-3.091492,-0.760599,-0.030893,2.594984,-3.368554,0.072741,9.713219,2.004000,10.281005,22.041227,0.000000,0.076288,-0.025440
18720776.000000,0.083768,0.308181,-3.086003,-0.804275,-0.044741,2.620551,-3.368554,0.072741,9.713219,2.004000,10.281005,22.046717,0.000000,0.076279,-0.025632
18722776.000000,0.083479,0.307908,-3.080476,-0.798948,-0.050067,2.601376,-2.725557,-1.197988,8.905880,2.051000,9.390343,22.052244,0.000000,0.217193,0.013419
18724776.000000,0.083477,0.307687,-3.075238,-0.746750,-0.039415,2.567287,-2.981498,-0.287373,9.499485,1.957000,9.960529,22.057482,0.000000,0.113719,0.003696
18726776.000000,0.083634,0.307539,-3.069858,-0.738228,-0.031958,2.549178,-3.329041,0.475962,9.500383,2.014000,10.078012,22.062862,0.000000,0.033577,-0.029111
18728780.000000,0.083759,0.307343,-3.064519,-0.755273,-0.038350,2.551308,-3.045259,0.479554,9.230970,1.998000,9.732132,22.068201,0.000000,0.031855,-0.010910
18730776.000000,0.083879,0.307124,-3.059127,-0.763795,-0.047937,2.573679,-3.045259,0.479554,9.230970,2.001000,9.732132,22.073593,0.000000,0.031975,-0.011129
18732776.000000,0.083866,0.306888,-3.053567,-0.777643,-0.045806,2.598180,-2.997663,-0.103275,9.292935,2.051000,9.765004,22.079153,0.000000,0.094978,-0.005131
18734792.000000,0.083781,0.306697,-3.048270,-0.775513,-0.051133,2.600311,-3.235644,-0.493923,9.275873,1.957000,9.836421,22.084450,0.000000,0.136979,-0.028489
18736772.000000,0.083913,0.306510,-3.042862,-0.761664,-0.054328,2.576875,-3.277852,0.520864,9.181579,2.004000,9.763042,22.089857,0.000000,0.027244,-0.035881
18738772.000000,0.084170,0.306239,-3.037427,-0.756338,-0.059655,2.583266,-3.030891,1.113572,9.577615,2.004000,10.107277,22.095291,0.000000,-0.031578,0.001681
18740772.000000,0.084401,0.305978,-3.031888,-0.784035,-0.050067,2.631203,-3.030891,1.113572,9.577615,2.005000,10.107277,22.100830,0.000000,-0.031347,0.001420
18742772.000000,0.084167,0.305751,-3.026250,-0.817058,-0.050067,2.649313,-3.111715,-0.897144,9.218398,2.050000,9.770696,22.106468,0.000000,0.181183,-0.018368
18744772.000000,0.083905,0.305545,-3.020947,-0.789361,-0.061785,2.615224,-3.170985,-1.234807,8.966048,1.958000,9.590095,22.111771,0.000000,0.220764,-0.031450
18746772.000000,0.084163,0.305324,-3.015550,-0.732902,-0.052198,2.567287,-3.206907,0.960007,9.586596,2.004000,10.154244,22.117168,0.000000,-0.015644,-0.015996
18748772.000000,0.084428,0.305092,-3.010133,-0.729706,-0.043676,2.576875,-3.067710,0.930371,9.600066,2.004000,10.121151,22.122585,0.000000,-0.012184,-0.002850
18750772.000000,0.084613,0.304832,-3.004639,-0.779774,-0.054328,2.615224,-3.067710,0.930371,9.600066,2.004000,10.121151,22.128080,0.000000,-0.011998,-0.003111
18752772.000000,0.084428,0.304605,-2.999063,-0.793622,-0.062851,2.618420,-3.185354,-0.757049,9.106143,2.051000,9.676851,22.133656,0.000000,0.167374,-0.030822
18754772.000000,0.084405,0.304373,-2.993779,-0.764860,-0.059655,2.590723,-3.053342,-0.179608,9.154637,1.958000,9.652075,22.138939,0.000000,0.104022,-0.017496
18756772.000000,0.084701,0.304127,-2.988318,-0.746750,-0.052198,2.594984,-3.093754,1.233909,9.538999,2.004000,10.103778,22.144400,0.000000,-0.043938,-0.007069
18758772.000000,0.084809,0.303898,-2.982814,-0.765925,-0.050067,2.628007,-3.152126,0.372687,9.469850,2.004000,9.987635,22.149904,0.000000,0.045474,-0.017194
18760772.000000,0.084873,0.303653,-2.977249,-0.795753,-0.055394,2.657835,-3.152126,0.372687,9.469850,2.004000,9.987635,22.155470,0.000000,0.045538,-0.017439
18762772.000000,0.084640,0.303428,-2.971581,-0.798948,-0.058590,2.651443,-3.164699,-0.989642,9.060343,2.062000,9.648032,22.161137,0.000000,0.193437,-0.030774
18764772.000000,0.084709,0.303199,-2.966258,-0.765925,-0.055394,2.620551,-3.065914,0.230797,9.182476,1.946000,9.683541,22.166460,0.000000,0.059580,-0.018955
18766772.000000,0.084941,0.302936,-2.960764,-0.755273,-0.056459,2.616290,-3.048851,0.962701,9.525528,2.004000,10.047784,22.171955,0.000000,-0.015782,-0.005360
18768772.000000,0.084802,0.302698,-2.955249,-0.787230,-0.053263,2.650378,-3.092856,-0.670837,9.306406,2.004000,9.829800,22.177471,0.000000,0.156760,-0.017380
18770772.000000,0.084645,0.302461,-2.949740,-0.793622,-0.054328,2.646117,-3.092856,-0.670837,9.306406,2.005000,9.829800,22.182980,0.000000,0.156604,-0.017617
18772772.000000,0.084567,0.302360,-2.947010,-0.779774,-0.055394,2.624812,-3.171883,-0.717535,9.010950,1.002000,9.579819,22.185709,0.000000,0.164029,-0.035110
